node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,window_start,window_end,out_in_degree_ratio,out_degree_share
23.222.23.112,2.0,1.0,1.0,39.0,2.0,2.0,39.0,6.164414002968978,0.11984125598913084,2.538174212102784,2.3200387789202863,1.0548728525535909,1.5524566355473126,0.0678880078754676,0.2781276696154304,0.13090634998325262,0.01711096014086697,1.9713735052780517e-10,0.098806597562431,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
23.23.139.95,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
23.23.92.100,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.11984125598913084,0.6613355693641452,3.499166209558376,0.8915905799030864,1.0015771039584647,0.0678880078754676,0.0724677289147381,0.1974376810594504,0.014462378890274009,1.27184394141917e-10,0.0704511593734229,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
23.53.114.179,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.11984125598913084,0.48435000962590224,4.682139692318996,0.648043220224767,1.0,0.0678880078754676,0.053074032039692125,0.26418602257951673,0.010511827737326026,1.2698412697260633e-10,0.07913197807179732,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
23.63.226.152,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,0.11984125598913084,1.0372343752382294,3.621233248635937,0.6016586149824603,1.0759956869135383,0.0678880078754676,0.11365791136575593,0.20432521702828585,0.009759428877568057,1.3663437292900553e-10,0.07912611305674236,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
23.63.227.171,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,0.11984125598913084,0.9464387876035355,3.690450350194178,0.5803717794328592,0.9681139795416689,0.0678880078754676,0.10370872620746847,0.20823073714447385,0.009414137789895563,1.229351085020745e-10,0.07784832182804811,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
34.199.97.28,2.0,1.0,1.0,13.0,2.0,2.0,13.0,3.4641016151377544,0.11984125598913084,0.5566821710491591,3.966648344780785,0.48524269114484364,1.16009014486133,0.0678880078754676,0.06100003467535474,0.22381499016323306,0.007871060788726313,1.4731303425474042e-10,0.07211481873001895,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
34.202.169.231,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,0.11984125598913084,1.2118003750249262,3.4840396788674033,0.6418404044364483,1.0788774743515632,0.0678880078754676,0.13278647806667535,0.19658417854964044,0.0104112126409586,1.3700031419094374e-10,0.08153397545394846,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
34.230.189.151,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
35.185.125.161,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.11984125598913084,0.48435000962590224,4.682139692318996,0.648043220224767,1.0,0.0678880078754676,0.053074032039692125,0.26418602257951673,0.010511827737326026,1.2698412697260633e-10,0.07913197807179732,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
50.17.232.169,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,0.11984125598913084,1.125646485938059,3.552389066541933,0.6221256750049788,1.2181116579850004,0.0678880078754676,0.123345920249257,0.20044073859741127,0.010091422489308345,1.546808454443793e-10,0.08035321787322501,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
50.18.173.48,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.13304667864954486,0.259462726145662,3.951770260248014e-09,1.1716761262581072,1.0,0.07536865241786438,0.028431367331233956,2.2297550603106104e-10,0.019005611383282196,1.2698412697260633e-10,0.02456112629646803,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
52.10.154.150,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.11984125598913084,0.6613355693641452,3.499166209558376,0.8915905799030864,1.0015771039584647,0.0678880078754676,0.0724677289147381,0.1974376810594504,0.014462378890274009,1.27184394141917e-10,0.0704511593734229,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
52.206.28.50,2.0,1.0,1.0,37.0,2.0,2.0,37.0,10.099504938362077,0.11984125598913084,2.4197155882958876,3.550663759886373,1.9443864438302416,1.6731162052109916,0.0678880078754676,0.2651472284667639,0.20034338953629502,0.03153964845932093,2.1245920064243782e-10,0.11298365491006132,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
52.207.135.168,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.11984125598913084,0.6613355693641452,3.499166209558376,0.8915905799030864,1.0015771039584647,0.0678880078754676,0.0724677289147381,0.1974376810594504,0.014462378890274009,1.27184394141917e-10,0.0704511593734229,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
52.21.175.19,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
52.26.205.213,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.11984125598913084,0.6613355693641452,3.499166209558376,0.8915905799030864,1.0015771039584647,0.0678880078754676,0.0724677289147381,0.1974376810594504,0.014462378890274009,1.27184394141917e-10,0.0704511593734229,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
52.42.178.188,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
52.84.137.78,2.0,1.0,1.0,10.0,2.0,2.0,10.0,3.0,0.11984125598913084,0.23258727411057614,4.159581426293293,0.3996202986254598,1.007942070351882,0.0678880078754676,0.025486413116216893,0.23470108643080392,0.006482190706404791,1.279926438425951e-10,0.06691153965137717,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
52.84.141.160,1.0,0.0,1.0,16.0,2.0,1.0,16.0,0.0,0.13304667864954486,1.8895176785830794,7.213947821451389e-09,1.0739936480144543,0.9954273729154476,0.07536865241786438,0.20704928217125404,4.0704129036814043e-10,0.017421116164126543,1.2640347591430315e-10,0.05996781025733795,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
52.84.143.147,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,0.11984125598913084,0.9464387876035355,3.690450350194178,0.5803717794328592,0.9681139795416689,0.0678880078754676,0.10370872620746847,0.20823073714447385,0.009414137789895563,1.229351085020745e-10,0.07784832182804811,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
52.84.145.201,2.0,1.0,1.0,24.0,2.0,2.0,24.0,4.795831523312719,0.11984125598913084,1.5360722286990678,3.2170266594666166,0.7142476643538191,0.9934434093790439,0.0678880078754676,0.16831949016419667,0.18151818047868087,0.011585721716015667,1.2615154403668744e-10,0.08586228007210248,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
52.84.3.219,1.0,0.0,1.0,16.0,2.0,1.0,16.0,0.0,0.13304667864954486,1.8895176785830794,7.213947821451389e-09,1.0739936480144543,0.9954273729154476,0.07536865241786438,0.20704928217125404,4.0704129036814043e-10,0.017421116164126543,1.2640347591430315e-10,0.05996781025733795,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
52.87.59.64,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
52.88.212.202,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
52.9.4.63,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.11984125598913084,0.6613355693641452,3.499166209558376,0.8915905799030864,1.0015771039584647,0.0678880078754676,0.0724677289147381,0.1974376810594504,0.014462378890274009,1.27184394141917e-10,0.0704511593734229,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
52.94.232.33,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.7320508075688772,0.11984125598913084,0.48435000962590224,4.220615464493557,0.7095624041178683,1741669751.8023014,0.0678880078754676,0.053074032039692125,0.2381448836802849,0.011509722697790036,0.2211644129072112,0.11835621184008918,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
54.152.24.232,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.11984125598913084,0.6613355693641452,3.499166209558376,0.8915905799030864,1.0015771039584647,0.0678880078754676,0.0724677289147381,0.1974376810594504,0.014462378890274009,1.27184394141917e-10,0.0704511593734229,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
54.164.157.184,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
54.165.82.215,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.11984125598913084,0.6613355693641452,3.499166209558376,0.8915905799030864,1.0015771039584647,0.0678880078754676,0.0724677289147381,0.1974376810594504,0.014462378890274009,1.27184394141917e-10,0.0704511593734229,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
54.173.13.65,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
54.219.148.161,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
54.225.169.245,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.11984125598913084,0.6613355693641452,3.499166209558376,0.8915905799030864,1.0015771039584647,0.0678880078754676,0.0724677289147381,0.1974376810594504,0.014462378890274009,1.27184394141917e-10,0.0704511593734229,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
54.231.48.184,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.11984125598913084,0.48435000962590224,4.682139692318996,0.648043220224767,1.0,0.0678880078754676,0.053074032039692125,0.26418602257951673,0.010511827737326026,1.2698412697260633e-10,0.07913197807179732,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
54.235.184.202,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.11984125598913084,0.6613355693641452,3.499166209558376,0.8915905799030864,1.0015771039584647,0.0678880078754676,0.0724677289147381,0.1974376810594504,0.014462378890274009,1.27184394141917e-10,0.0704511593734229,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
54.236.72.117,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
54.80.219.43,2.0,1.0,1.0,11.0,2.0,2.0,11.0,4.242640687119285,0.11984125598913084,0.3438840254011112,4.972958615336744,0.677944234001352,1.0492211324341671,0.0678880078754676,0.037682071682363864,0.2805952499011528,0.01099684832882586,1.3323442950336208e-10,0.07943243558420891,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
54.84.234.136,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
63.251.88.51,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.11984125598913084,0.36557907844828674,4.9527203355744955,0.5378663277243425,3892193211.8833747,0.0678880078754676,0.040059368921230354,0.27945332099992604,0.008724662192724457,0.49424675701971493,0.17807442340181268,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
63.251.88.56,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.11984125598913084,0.36557907844828674,4.9527203355744955,0.5378663277243425,3892193211.8833747,0.0678880078754676,0.040059368921230354,0.27945332099992604,0.008724662192724457,0.49424675701971493,0.17807442340181268,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
63.251.98.12,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.11984125598913084,0.5903982561425263,4.0214087925851985,0.7895128416117267,2.166409268471599,0.0678880078754676,0.06469457074417917,0.2269048050450603,0.012806588709547397,2.7509958962222873e-10,0.07445879452987082,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
68.67.178.132,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
68.67.178.138,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
69.166.1.10,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.13304667864954486,0.259462726145662,3.951770260248014e-09,1.1716761262581072,1.0,0.07536865241786438,0.028431367331233956,2.2297550603106104e-10,0.019005611383282196,1.2698412697260633e-10,0.02456112629646803,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
69.166.1.11,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.11984125598913084,0.48435000962590224,4.682139692318996,0.648043220224767,1.0,0.0678880078754676,0.053074032039692125,0.26418602257951673,0.010511827737326026,1.2698412697260633e-10,0.07913197807179732,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
69.166.1.14,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.11984125598913084,0.36557907844828674,4.9527203355744955,0.5378663277243425,3892193211.8833747,0.0678880078754676,0.040059368921230354,0.27945332099992604,0.008724662192724457,0.49424675701971493,0.17807442340181268,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
69.194.244.13,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.11984125598913084,0.6613355693641452,3.499166209558376,0.8915905799030864,1.0015771039584647,0.0678880078754676,0.0724677289147381,0.1974376810594504,0.014462378890274009,1.27184394141917e-10,0.0704511593734229,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
70.42.146.149,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
72.30.2.182,2.0,0.0,2.0,16.0,3.0,2.0,16.0,0.0,0.13720228931307887,0.8531270303401252,7.213947821451389e-09,0.9373426309452288,1.0014196150617234,0.07772273429997482,0.09348382459447309,4.0704129036814043e-10,0.015204517167744978,1.2716439555185643e-10,0.037282215319279714,2017-07-07 03:50:00,2017-07-07 04:00:00,0.3333333333333333,0.0
72.5.205.50,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.13304667864954486,0.259462726145662,3.951770260248014e-09,1.1716761262581072,1.0,0.07536865241786438,0.028431367331233956,2.2297550603106104e-10,0.019005611383282196,1.2698412697260633e-10,0.02456112629646803,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
74.117.199.102,1.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,0.13304667864954486,0.08329118826472938,4.587854108247337e-09,1.1646988063835608,7875000000.71446,0.07536865241786438,0.00912686922005146,2.5886603319873406e-10,0.01889243315334251,1.0,0.22067759101002488,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
74.119.118.72,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.11984125598913084,1.125646485938059,4.385159663563758,0.9867903652808687,1.2236415762895159,0.0678880078754676,0.123345920249257,0.2474291597479557,0.016006602660062954,1.5538305729250803e-10,0.09093393813762526,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
74.119.118.74,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.11984125598913084,0.36557907844828674,4.9527203355744955,0.5378663277243425,3892193211.8833747,0.0678880078754676,0.040059368921230354,0.27945332099992604,0.008724662192724457,0.49424675701971493,0.17807442340181268,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
74.121.138.87,2.0,1.0,1.0,10.0,2.0,2.0,10.0,3.0,0.11984125598913084,0.23258727411057614,4.159581426293293,0.3996202986254598,1.007942070351882,0.0678880078754676,0.025486413116216893,0.23470108643080392,0.006482190706404791,1.279926438425951e-10,0.06691153965137717,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
74.217.63.11,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.11984125598913084,0.36557907844828674,4.9527203355744955,0.5378663277243425,3892193211.8833747,0.0678880078754676,0.040059368921230354,0.27945332099992604,0.008724662192724457,0.49424675701971493,0.17807442340181268,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
8.39.37.51,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.13304667864954486,2.524761191325214,7.713530327193369e-09,1.0321297287671745,1.300380467226339,0.07536865241786438,0.27665789965496806,4.3522983744604984e-10,0.01674204678448841,1.651276783629666e-10,0.07375371989153569,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
8.41.222.241,3.0,1.0,2.0,21.0,3.0,3.0,21.0,2.0000000000000004,0.07098430629991147,0.6343937759629974,1.8242227874457215,0.3927777652882486,1.1928600612278728,0.04021138718339249,0.06951550515555267,0.10293032548875305,0.006371198831969738,1.5147429347551117e-10,0.043805683362228454,2017-07-07 03:50:00,2017-07-07 04:00:00,0.6666666666666666,0.3333333332222222
8.43.72.32,2.0,1.0,1.0,13.0,2.0,2.0,13.0,3.4641016151377544,0.11984125598913084,0.5566821710491591,3.966648344780785,0.48524269114484364,1.16009014486133,0.0678880078754676,0.06100003467535474,0.22381499016323306,0.007871060788726313,1.4731303425474042e-10,0.07211481873001895,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
144.217.148.73,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
97.107.129.217,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.13304667864954486,0.3723608466265222,2.8643777398468895e-09,1.178653446132654,1.0,0.07536865241786438,0.04080250048812231,1.6162024458536792e-10,0.01911878961322189,1.2698412697260633e-10,0.02705798856156259,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
205.174.165.68,1.0,0.0,1.0,11.0,2.0,1.0,11.0,0.0,0.13304667864954486,1.252863936497391,6.626137806792243e-09,1.1088802473871877,1.6864090193322832,0.07536865241786438,0.1372861347899957,3.7387457600035665e-10,0.017987007313824993,2.1414717703863918e-10,0.04612835902194136,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
104.16.206.165,2.0,1.0,1.0,39.0,2.0,2.0,39.0,6.164414002968978,0.11984125598913084,2.538174212102784,2.3200387789202863,1.0548728525535909,1.5524566355473126,0.0678880078754676,0.2781276696154304,0.13090634998325262,0.01711096014086697,1.9713735052780517e-10,0.098806597562431,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
104.16.208.165,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,0.11984125598913084,0.45188680963443456,4.033586374954743,0.45836040569108366,1.2403113693962602,0.0678880078754676,0.049516784424916915,0.22759191548222266,0.007435006610460949,1.5749985641698195e-10,0.07048634291011359,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
104.16.250.39,2.0,1.0,1.0,60.0,2.0,2.0,60.0,14.966629547095765,0.11984125598913084,3.597621714812328,2.459200795378313,3.2223211780984515,1.3335341608278513,0.0678880078754676,0.39421964770088125,0.13875845650679428,0.05226886738628338,1.693376712008719e-10,0.13062699592775281,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
104.196.26.242,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.11984125598913084,0.48435000962590224,4.682139692318996,0.648043220224767,1.0,0.0678880078754676,0.053074032039692125,0.26418602257951673,0.010511827737326026,1.2698412697260633e-10,0.07913197807179732,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
104.72.154.233,2.0,1.0,1.0,10.0,2.0,2.0,10.0,4.0,0.11984125598913084,0.23258727411057614,5.030205627770038,0.6292130185546858,1.026786246821501,0.0678880078754676,0.025486413116216893,0.28382536722211243,0.010206385399473392,1.303855551401074e-10,0.07748123474873117,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
14.0.67.87,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.11984125598913084,0.5903982561425263,4.0214087925851985,0.7895128416117267,2.166409268471599,0.0678880078754676,0.06469457074417917,0.2269048050450603,0.012806588709547397,2.7509958962222873e-10,0.07445879452987082,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
151.101.46.2,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.7320508075688772,0.11984125598913084,0.48435000962590224,4.220615464493557,0.7095624041178683,1741669751.8023014,0.0678880078754676,0.053074032039692125,0.2381448836802849,0.011509722697790036,0.2211644129072112,0.11835621184008918,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
178.124.129.12,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.11984125598913084,0.48435000962590224,4.682139692318996,0.648043220224767,1.0,0.0678880078754676,0.053074032039692125,0.26418602257951673,0.010511827737326026,1.2698412697260633e-10,0.07913197807179732,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
178.124.129.16,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.11984125598913084,0.48435000962590224,4.682139692318996,0.648043220224767,1.0,0.0678880078754676,0.053074032039692125,0.26418602257951673,0.010511827737326026,1.2698412697260633e-10,0.07913197807179732,2017-07-07 03:50:00,2017-07-07 04:00:00,1.0,0.49999999975
104.16.251.39,1.0,0.0,1.0,47.0,2.0,1.0,47.0,0.0,0.13304667864954486,4.39340555283176,8.904396111064626e-09,1.1004022622624612,1.2192802017936422,0.07536865241786438,0.4814199286471621,5.024234958033818e-10,0.017849486981215346,1.5482923195974892e-10,0.11492761374069893,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
104.16.28.216,1.0,0.0,1.0,8.0,2.0,1.0,8.0,0.0,0.13304667864954486,0.803935557685306,6.1265553010502635e-09,1.1298122070108274,1.5717014221823407,0.07536865241786438,0.08809352884991843,3.456860289224473e-10,0.01832654200364406,1.995811329574283e-10,0.036357744763338806,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
139.162.41.250,1.0,0.0,1.0,5.0,2.0,1.0,5.0,0.0,0.13304667864954486,0.2898472987090947,5.389224983136641e-09,1.1507441666344675,3.2971686905399453,0.07536865241786438,0.03176084342433763,3.0408274990528223e-10,0.01866607669346313,4.1868808764962657e-10,0.025159114651687194,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
151.101.2.49,1.0,0.0,1.0,15.0,2.0,1.0,15.0,0.0,0.13304667864954486,1.7713739746764783,7.112701351537089e-09,1.080970967889001,1.0454448355580017,0.07536865241786438,0.19410334926775333,4.0132853851864837e-10,0.017534294394066233,1.3275489974135284e-10,0.05740125932275347,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
169.60.66.39,1.0,0.0,1.0,21.0,2.0,1.0,21.0,0.0,0.13304667864954486,2.42651823968317,7.64055085260406e-09,1.039107048641721,1.3020140485220997,0.07536865241786438,0.2658926483707758,4.311120284124318e-10,0.016855225014428096,1.6533511725764752e-10,0.0716233052799031,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
172.217.11.3,1.0,0.0,1.0,23.0,2.0,1.0,23.0,0.0,0.13304667864954486,2.6203838466277443,7.783265176434367e-09,1.0251524088926278,1.3190725273651143,0.07536865241786438,0.28713602450349807,4.391645710650369e-10,0.016628868554548717,1.675012733010084e-10,0.07582670921651541,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
172.217.12.142,1.0,0.0,1.0,16.0,2.0,1.0,16.0,0.0,0.13304667864954486,1.8895176785830794,7.213947821451389e-09,1.0739936480144543,0.9954273729154476,0.07536865241786438,0.20704928217125404,4.0704129036814043e-10,0.017421116164126543,1.2640347591430315e-10,0.05996781025733795,2017-07-07 03:50:00,2017-07-07 04:00:00,0.5,0.0
