node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,window_start,window_end,num_flows,total_bytes,total_packets,num_flows_norm,total_bytes_norm,total_packets_norm,combined_score
104.79.143.90,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,0.08560893101651135,1.4660379367591614,2.509002500591663,0.8950522960718277,0.9586263044799115,0.04682767457825812,0.10734892198783509,0.09790398964712736,0.012241547641815198,3.216018647044007e-11,0.05286442677743919,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,62.0,5.0,0.0013704888076747374,2.9398752829037244e-05,0.00024295432458697764,0.013626817165632485
104.85.11.111,3.0,1.0,2.0,158.0,3.0,3.0,158.0,6.244997998398397,0.03772465741989158,5.486464741485492,3.5966222760722717,1.3251373792995311,1.8031579600338616,0.020635206633922792,0.4017399964592379,0.1403440889350134,0.01812378162911674,6.049270290137601e-11,0.1161686147435567,2017-07-07 03:30:00,2017-07-07 03:40:00,8.0,295.0,20.0,0.003654636820465966,0.0001398811626542901,0.0009718172983479105,0.030233737506256218
104.88.70.158,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.08560893101651135,0.4802036577357381,3.8471795375769027,0.6054648896063,1.0,0.04682767457825812,0.035162354056473,0.15012110411557908,0.008280887411931854,3.3548199460151577e-11,0.04807840403915805,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,62.0,4.0,0.0009136592051164915,2.9398752829037244e-05,0.00019436345966958212,0.01230395636419329
104.88.89.135,5.0,3.0,2.0,33.0,4.0,5.0,33.0,8.660254037844386,0.15792899609134545,0.4594538937413589,1.8187852239411484,1.1300396363875824,1.089243567515377,0.08638640323648204,0.03364297673311215,0.07097096543072058,0.015455447806446367,3.654216046369295e-11,0.04129115864866066,2017-07-07 03:30:00,2017-07-07 03:40:00,7.0,259.0,17.0,0.0031978072179077205,0.00012281091907613944,0.000826044703595724,0.011359455372310062
104.92.130.184,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.060559880560044,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559087e-10,0.014505179598837365,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,1.0,0.00045682960255824577,0.0,4.859086491739553e-05,0.0064297335465990976
104.97.73.172,2.0,1.0,1.0,11.0,2.0,2.0,11.0,3.1622776601683795,0.08560893101651135,0.35028582400708996,2.996721912324603,0.3377867024040703,1.0949269514002493,0.04682767457825812,0.02564927185848054,0.11693532828698311,0.004619877551734971,3.6732827759871255e-11,0.03880643046243791,2017-07-07 03:30:00,2017-07-07 03:40:00,5.0,62.0,8.0,0.0022841480127912287,2.9398752829037244e-05,0.00038872691933916425,0.010377176036849334
107.178.254.65,2.0,1.0,1.0,22.0,3.0,2.0,22.0,0.0,0.16355993744407082,1.3858739613445499,8.494529079207255e-09,0.8461893705906998,1.5643475908038653,0.08946650114336777,0.10147900816961473,3.314657067228165e-10,0.01157325391996133,5.2481045001295654e-11,0.04050375272337812,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,1.0,0.00045682960255824577,0.0,4.859086491739553e-05,0.01025229329771344
144.76.67.119,2.0,1.0,1.0,6.0,2.0,2.0,6.0,2.9999999999999996,0.08560893101651135,0.23793820512240924,4.209995625524474,0.3953897141372352,5596250214.854378,0.04682767457825812,0.017422748197141014,0.1642785800486855,0.005407708626565251,0.1877441184368508,0.08433616597750013,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,38.0,3.0,0.00045682960255824577,1.801859044360347e-05,0.0001457725947521866,0.02123919669131354
146.148.13.21,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.08560893101651135,0.4802036577357381,3.8471795375769027,0.6054648896063,1.0,0.04682767457825812,0.035162354056473,0.15012110411557908,0.008280887411931854,3.3548199460151577e-11,0.04807840403915805,2017-07-07 03:30:00,2017-07-07 03:40:00,18.0,1674.0,41.0,0.008222932846048425,0.0007937663263840055,0.0019922254616132166,0.014771832168300924
149.174.66.133,3.0,1.0,2.0,23.0,3.0,3.0,23.0,2.0000000000000004,0.03772465741989158,0.780045794037566,0.8088190938701404,0.40115224810061473,1.3840935340403413,0.020635206633922792,0.057117945580717776,0.03156099532542821,0.005486522271711888,4.6433845951491465e-11,0.022960133971642902,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,36.0,6.0,0.0013704888076747374,1.707024357815066e-05,0.0002915451895043732,0.006159809553100042
149.174.66.134,3.0,1.0,2.0,35.0,3.0,3.0,35.0,4.0,0.03772465741989158,1.532985835377913,0.6010026702300046,0.2575400149123382,1.0967283755781918,0.020635206633922792,0.11225110396135281,0.02345177383849507,0.0035223510135213173,3.679326229750521e-11,0.03197208709681705,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,18.0,3.0,0.0009136592051164915,8.53512178907533e-06,0.0001457725947521866,0.008260013504618701
151.101.0.207,6.0,3.0,3.0,20.0,4.0,6.0,20.0,5.29150262212918,0.3255957126368503,0.5609629400615291,2.5376241408832856,0.5539076120364981,1.286143229242931,0.17809929284707238,0.04107585853054521,0.0990208369895011,0.007575743285244567,4.31477895889653e-11,0.0651543463391022,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,111.0,7.0,0.0013704888076747374,5.2633251032631194e-05,0.0003401360544217687,0.016729401113057835
151.101.124.166,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.060559880560044,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559087e-10,0.014505179598837365,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,1.0,0.00045682960255824577,0.0,4.859086491739553e-05,0.0064297335465990976
151.101.128.249,4.0,2.0,2.0,21.0,3.0,4.0,21.0,5.8309518948453,0.2448781103956398,0.1631731065878347,2.5839127891549123,0.6264046923762514,1.2066147412453365,0.13394715164395804,0.01194816085614553,0.10082707008018002,0.00856727916171404,4.047975201085773e-11,0.05105793235649547,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,74.0,4.0,0.0009136592051164915,3.508883402175413e-05,0.00019436345966958212,0.013050260963825826
151.101.129.108,2.0,1.0,1.0,11.0,2.0,2.0,11.0,4.242640687119285,0.08560893101651135,0.35028582400708996,3.693117082268165,0.5077407697870708,1.0592463698813481,0.04682767457825812,0.02564927185848054,0.14410942057759904,0.00694432364490751,3.553580849422096e-11,0.0447061381389562,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,37.0,2.0,0.00045682960255824577,1.7544417010877066e-05,9.718172983479106e-05,0.011319423472090029
151.101.45.179,2.0,1.0,1.0,9.0,2.0,2.0,9.0,4.47213595499958,0.08560893101651135,0.12391409999270926,4.366770230243879,0.5637016637026305,1.0186542594780015,0.04682767457825812,0.009073465781326083,0.17039609458833288,0.007709695625910635,3.4174016277900996e-11,0.046801386121600355,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,86.0,6.0,0.0009136592051164915,4.077891521447102e-05,0.0002915451895043732,0.012011842357858923
172.217.11.2,6.0,3.0,3.0,29.0,4.0,6.0,29.0,5.65685424949238,0.3255957126368503,0.07783700594437802,1.5568297872688317,0.5817238525652632,1.1788769255289022,0.17809929284707238,0.0056995241865029295,0.060749181134400684,0.007956183439572424,3.954919823661387e-11,0.05050083632941953,2017-07-07 03:30:00,2017-07-07 03:40:00,13.0,17881.0,34.0,0.005938784833257195,0.008478695150580886,0.001652089407191448,0.01664260143011226
172.217.11.34,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.15464487100869773,0.2531140424922152,4.703251177649022e-09,1.0555309463282145,1.0,0.08459000257105542,0.018533981229427135,1.8352594487084168e-10,0.01443639932950933,3.3548199460151577e-11,0.023512076669413205,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,2.0,0.00045682960255824577,0.0,9.718172983479106e-05,0.0060165220004515605
172.217.11.38,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.7320508075688772,0.08560893101651135,0.4802036577357381,3.456761981396585,0.6590593654906467,1071796770.7244933,0.04682767457825812,0.035162354056473,0.1348865890565782,0.00901389411193779,0.03595685184501165,0.05236947272965174,2017-07-07 03:30:00,2017-07-07 03:40:00,4.0,0.0,6.0,0.001827318410232983,0.0,0.0002915451895043732,0.013622084082347274
172.217.12.130,6.0,2.0,4.0,140.0,5.0,6.0,140.0,2.6457513110645907,0.08270944360419814,3.2703625380907813,2.584456561924521,0.8266595064531669,1.7891925098618728,0.04524166887329994,0.2394684913471778,0.10084828868143435,0.01130614577072018,6.002418719345532e-11,0.0793729189465313,2017-07-07 03:30:00,2017-07-07 03:40:00,7.0,4064.0,16.0,0.0031978072179077205,0.0019270408306001187,0.0007774538386783285,0.021318805208429367
172.217.12.142,8.0,4.0,4.0,55.0,5.0,8.0,55.0,7.1414284285428495,0.3679098366158786,0.4103018542978877,0.1876326277609091,1.125594821300339,1.163810536582739,0.20124491567200686,0.03004387583984039,0.007321627954310692,0.015394656480745793,3.9043748015103756e-11,0.050801015197189506,2017-07-07 03:30:00,2017-07-07 03:40:00,10.0,48.0,10.0,0.0045682960255824575,2.2760324770867543e-05,0.00048590864917395527,0.013969495049179197
172.217.12.170,5.0,3.0,2.0,19.0,4.0,5.0,19.0,6.000000000000001,0.15792899609134545,0.3279401055538558,2.948861082490874,0.66067470936298,1.3279971200194631,0.08638640323648204,0.024013032626976648,0.11506774697232147,0.009035987020986644,4.45519122649198e-11,0.04690063398026374,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,68.0,7.0,0.0013704888076747374,3.2243793425395686e-05,0.0003401360544217687,0.012160875658946411
172.217.12.202,4.0,2.0,2.0,17.0,3.0,4.0,17.0,4.358898943540673,0.2448781103956398,0.11267059843198199,2.6062686477990433,0.3520843622142573,1.8213659863090748,0.13394715164395804,0.008250173462860728,0.1016994198497524,0.004815425325313136,6.110354939863254e-11,0.04974243406859757,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,12.0,3.0,0.0009136592051164915,5.690081192716886e-06,0.0001457725947521866,0.01270188898741474
172.217.3.104,6.0,3.0,3.0,22.0,4.0,6.0,22.0,5.916079783099613,0.3255957126368503,0.44793825457076764,2.470501780809652,0.6687759853272273,1.4229267151957408,0.17809929284707238,0.03279975745483304,0.09640164994437456,0.009146787424617882,4.773662925856501e-11,0.0632894975437269,2017-07-07 03:30:00,2017-07-07 03:40:00,4.0,36.0,8.0,0.001827318410232983,1.707024357815066e-05,0.00038872691933916425,0.0163806532792193
172.217.7.131,2.0,1.0,1.0,6.0,2.0,2.0,6.0,2.23606797749979,0.08560893101651135,0.23793820512240924,3.416484739854992,0.5481893400129205,4599988767.06695,0.04682767457825812,0.017422748197141014,0.1333149275544581,0.007497535006563311,0.15432134067201878,0.07187684520168787,2017-07-07 03:30:00,2017-07-07 03:40:00,4.0,24.0,4.0,0.001827318410232983,1.1380162385433772e-05,0.00019436345966958212,0.018477476808493966
173.239.42.221,4.0,2.0,2.0,26.0,3.0,4.0,26.0,6.633249580710799,0.2448781103956398,0.479686231373565,2.160705163747139,0.7617334437605905,1.1107265537293096,0.13394715164395804,0.0351244661131977,0.08431305107591947,0.01041815800382117,3.726287597019765e-11,0.05276056537483185,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,18.0,4.0,0.0013704888076747374,8.53512178907533e-06,0.00019436345966958212,0.01358348819099131
174.35.72.217,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.08560893101651135,0.4802036577357381,3.8471795375769027,0.6054648896063,1.0,0.04682767457825812,0.035162354056473,0.15012110411557908,0.008280887411931854,3.3548199460151577e-11,0.04807840403915805,2017-07-07 03:30:00,2017-07-07 03:40:00,7.0,6.0,20.0,0.0031978072179077205,2.845040596358443e-06,0.0009718172983479105,0.01306271839900251
178.250.0.77,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,0.08560893101651135,0.8604261621759094,2.529209416014411,0.4086582327839526,1.0,0.04682767457825812,0.0630037045043315,0.0986924853293288,0.005589180931438338,3.3548199460151577e-11,0.04282260907538099,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,0.0,3.0,0.0009136592051164915,0.0,0.0001457725947521866,0.010970510218812417
178.250.2.85,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.08560893101651135,0.6585052438794005,2.978279330156823,0.815540065075365,541196101.146197,0.04682767457825812,0.04821828022408325,0.11621567879552391,0.011154066197298461,0.01815615474830898,0.04811437090869455,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,0.0,5.0,0.0013704888076747374,0.0,0.00024295432458697764,0.012431953510239065
185.13.88.201,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.08560893101651135,0.5868267830212922,3.3546742203126674,0.7276612495725534,1.0,0.04682767457825812,0.04296970833523095,0.13090301426862908,0.009952155748707617,3.3548199460151577e-11,0.04613051059287479,2017-07-07 03:30:00,2017-07-07 03:40:00,7.0,72.0,12.0,0.0031978072179077205,3.414048715630132e-05,0.0005830903790087463,0.012486387169236892
185.167.164.37,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.08560893101651135,0.11505396081655703,4.015824936504869,0.35790243933138804,1.0,0.04682767457825812,0.008424692400110111,0.1567018298768271,0.0048949986290471054,3.3548199460151577e-11,0.04336983910355813,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,12.0,2.0,0.00045682960255824577,5.690081192716886e-06,9.718172983479106e-05,0.01098238512928597
152.195.12.73,1.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,0.15464487100869773,0.0752800414387847,5.344326257808565e-09,1.050502012096385,5500000001.0,0.08459000257105542,0.005512293435951285,2.0854138746054435e-10,0.014367619060181296,0.18451509706438188,0.05779700246802226,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.014449250617005565
157.240.18.35,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.7320508075688772,0.08560893101651135,0.4802036577357381,3.456761981396585,0.6590593654906467,1071796770.7244933,0.04682767457825812,0.035162354056473,0.1348865890565782,0.00901389411193779,0.03595685184501165,0.05236947272965174,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,83.0,3.0,0.00045682960255824577,3.9356394916291794e-05,0.0001457725947521866,0.013252857830469617
157.240.18.5,3.0,1.0,2.0,12.0,3.0,3.0,12.0,3.872983346207417,0.03772465741989158,0.0951569427498112,3.2495582606185844,0.32001107861034395,1.2698772537992127,0.020635206633922792,0.006967756405016193,0.12680127589761886,0.004376761985763144,4.260209540036551e-11,0.03175620019298462,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,83.0,3.0,0.00045682960255824577,3.9356394916291794e-05,0.0001457725947521866,0.008099539696302836
162.247.242.18,2.0,1.0,1.0,10.0,2.0,2.0,10.0,4.0,0.08560893101651135,0.23876490763093125,3.788857550214621,0.46423736721135955,0.985475184263634,0.04682767457825812,0.017483282526348523,0.1478453171262994,0.006349331623157645,3.306091804470602e-11,0.043701121177424924,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,12.0,2.0,0.00045682960255824577,5.690081192716886e-06,9.718172983479106e-05,0.011065205647752669
172.217.10.227,2.0,1.0,1.0,8.0,2.0,2.0,8.0,3.872983346207417,0.08560893101651135,0.005850522217829384,4.2648329340238185,0.44888970663858796,1.0,0.04682767457825812,0.00042839768153492004,0.1664183911020145,0.006139423086062607,3.3548199460151577e-11,0.04396277729628367,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,18.0,3.0,0.00045682960255824577,8.53512178907533e-06,0.0001457725947521866,0.011143478653845795
172.217.10.68,4.0,1.0,3.0,21.0,4.0,4.0,21.0,2.6457513110645907,0.014111812423875467,0.1631731065878347,1.2955960328672753,0.2287393786177049,1.3592376230251526,0.007719093697913454,0.01194816085614553,0.05055555766037904,0.0031284473691614665,4.559997489099014e-11,0.014670251925839891,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,6.0,1.0,0.00045682960255824577,2.845040596358443e-06,4.859086491739553e-05,0.003794629358477973
172.217.6.238,10.0,5.0,5.0,68.0,6.0,10.0,68.0,8.544003745317529,0.3893428228478051,0.3187572627367368,0.78295504907566,1.6202467695960343,1.2562726585900255,0.212968656321395,0.023340629647159765,0.030551752340140428,0.022159965522188133,4.214568572671308e-11,0.057804200774605796,2017-07-07 03:30:00,2017-07-07 03:40:00,10.0,72.0,14.0,0.0045682960255824575,3.414048715630132e-05,0.0006802721088435374,0.015771727349047023
192.83.254.182,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.08560893101651135,0.11505396081655703,4.015824936504869,0.35790243933138804,1.0,0.04682767457825812,0.008424692400110111,0.1567018298768271,0.0048949986290471054,3.3548199460151577e-11,0.04336983910355813,2017-07-07 03:30:00,2017-07-07 03:40:00,23.0,669.0,35.0,0.010507080858839652,0.0003172220264939664,0.0017006802721088435,0.013973705565250148
199.166.0.200,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,0.03772465741989158,0.8860624442131548,2.533919945594815,0.7017482397426094,10227654686.623137,0.020635206633922792,0.06488089142526347,0.09887629528534263,0.0095977459049831,0.34311939943638703,0.10742190773717981,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,6.0,1.0,0.00045682960255824577,2.845040596358443e-06,4.859086491739553e-05,0.026982543311312952
199.96.57.6,2.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,0.16355993744407082,0.4802036577357381,5.799176265785799e-09,0.9367101867636293,1.3059167479437606,0.08946650114336777,0.035162354056473,2.262901264360925e-10,0.012811298767865933,4.381115553836977e-11,0.027488030847561594,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.0068720077118903985
216.58.219.194,3.0,1.0,2.0,58.0,3.0,3.0,58.0,3.872983346207417,0.03772465741989158,2.6387693526061695,0.6955460951435253,0.34779997320798434,1.1747210271018056,0.020635206633922792,0.1932208152832711,0.027140960474121994,0.004756828132314984,3.94097753272455e-11,0.049150762112608125,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,18.0,3.0,0.00045682960255824577,8.53512178907533e-06,0.0001457725947521866,0.012440474857926908
23.21.78.116,3.0,1.0,2.0,4.0,3.0,3.0,4.0,1.4142135623730951,0.03772465741989158,0.8276055020925289,2.9537814370254583,0.6138694242397975,4.092046409583539,0.020635206633922792,0.0606004498609567,0.11525974452485502,0.008395835456392253,1.372807891489057e-10,0.04097824732268151,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,43.0,3.0,0.0009136592051164915,2.038945760723551e-05,0.0001457725947521866,0.010514517145039355
31.13.80.2,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.7320508075688772,0.08560893101651135,0.4802036577357381,3.456761981396585,0.6590593654906467,1071796770.7244933,0.04682767457825812,0.035162354056473,0.1348865890565782,0.00901389411193779,0.03595685184501165,0.05236947272965174,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,83.0,3.0,0.00045682960255824577,3.9356394916291794e-05,0.0001457725947521866,0.013252857830469617
5.196.119.249,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.08560893101651135,0.360963016402925,4.008250383873634,0.5105302274964267,1.0,0.04682767457825812,0.026431096847323168,0.1564062626455409,0.006982474800536933,3.3548199460151577e-11,0.047329501781041464,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,506.0,6.0,0.0009136592051164915,0.000239931756959562,0.0002915451895043732,0.012193659483155473
5.196.119.250,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.08560893101651135,0.360963016402925,4.008250383873634,0.5105302274964267,1.0,0.04682767457825812,0.026431096847323168,0.1564062626455409,0.006982474800536933,3.3548199460151577e-11,0.047329501781041464,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,253.0,3.0,0.00045682960255824577,0.000119965878479781,0.0001457725947521866,0.01201301746420792
52.84.140.94,2.0,1.0,1.0,9.0,2.0,2.0,9.0,2.8284271247461903,0.08560893101651135,0.12391409999270926,3.1819095020202663,0.4146204559051884,0.9854679849315584,0.04682767457825812,0.009073465781326083,0.12416154821305542,0.005670725706766062,3.3060676520077567e-11,0.03714668286249327,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,18.0,3.0,0.0013704888076747374,8.53512178907533e-06,0.0001457725947521866,0.009667869846677318
52.84.143.239,2.0,1.0,1.0,30.0,2.0,2.0,30.0,7.4833147735478835,0.08560893101651135,1.9803596628450033,1.901164177299576,1.0603819230319649,1.0750407491138054,0.04682767457825812,0.14500953189830554,0.07418548123723842,0.014502745690150955,3.6065681479060714e-11,0.05610508668800376,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,12.0,2.0,0.00045682960255824577,5.690081192716886e-06,9.718172983479106e-05,0.014166197025397377
52.84.145.208,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.08560893101651135,0.11505396081655703,4.015824936504869,0.35790243933138804,1.0,0.04682767457825812,0.008424692400110111,0.1567018298768271,0.0048949986290471054,3.3548199460151577e-11,0.04336983910355813,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,18.0,3.0,0.0009136592051164915,8.53512178907533e-06,0.0001457725947521866,0.01110945150630397
52.84.145.37,2.0,1.0,1.0,23.0,2.0,2.0,23.0,6.48074069840786,0.08560893101651135,1.4660379367591614,2.509002500591663,0.8950522960718277,0.9586263044799115,0.04682767457825812,0.10734892198783509,0.09790398964712736,0.012241547641815198,3.216018647044007e-11,0.05286442677743919,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,24.0,4.0,0.0009136592051164915,1.1380162385433772e-05,0.00019436345966958212,0.013495957401152675
52.84.145.74,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.08560893101651135,0.11505396081655703,4.015824936504869,0.35790243933138804,1.0,0.04682767457825812,0.008424692400110111,0.1567018298768271,0.0048949986290471054,3.3548199460151577e-11,0.04336983910355813,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,24.0,4.0,0.0009136592051164915,1.1380162385433772e-05,0.00019436345966958212,0.01112231048268241
54.172.137.57,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.08560893101651135,0.7643027851633525,2.62107744313338,0.38741970226999706,5042931954.78721,0.04682767457825812,0.05596518207500137,0.10227727505107541,0.005298703509873388,0.16918128708317343,0.07591002445947634,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,6.0,1.0,0.00045682960255824577,2.845040596358443e-06,4.859086491739553e-05,0.019104572491887083
54.245.89.129,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,0.08560893101651135,1.0448200547058364,2.3493038572813014,0.4486291490699844,1.0,0.04682767457825812,0.0765057327178621,0.0916723759609589,0.0061358594642457655,3.3548199460151577e-11,0.04422832855097462,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,43.0,3.0,0.0009136592051164915,2.038945760723551e-05,0.0001457725947521866,0.011327037452112632
64.4.54.254,4.0,2.0,2.0,24.0,3.0,4.0,24.0,4.69041575982343,0.2448781103956398,0.3565901813508865,1.8067868057598235,0.3831909234113343,1.3016932500539338,0.13394715164395804,0.026110901089016494,0.0705027741837492,0.005240866891731395,4.3669464788742334e-11,0.047160338770424914,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,12.0,2.0,0.0009136592051164915,5.690081192716886e-06,9.718172983479106e-05,0.012044217446642228
68.67.180.44,2.0,1.0,1.0,11.0,2.0,2.0,11.0,4.242640687119285,0.08560893101651135,0.35028582400708996,3.693117082268165,0.5077407697870708,1.0592463698813481,0.04682767457825812,0.02564927185848054,0.14410942057759904,0.00694432364490751,3.553580849422096e-11,0.0447061381389562,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,18.0,3.0,0.0009136592051164915,8.53512178907533e-06,0.0001457725947521866,0.011443526265153488
69.172.216.111,8.0,4.0,4.0,18.0,5.0,8.0,18.0,3.741657386773941,0.3679098366158786,1.1281934232749127,2.172424057732031,0.4027060757976293,1.6998156524639447,0.20124491567200686,0.08261065061525966,0.08477033498659794,0.0055077738297087285,5.702575455434811e-11,0.07482673503211978,2017-07-07 03:30:00,2017-07-07 03:40:00,7.0,30.0,8.0,0.0031978072179077205,1.4225202981792214e-05,0.00038872691933916425,0.019606873593087114
69.172.216.56,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.08560893101651135,0.4802036577357381,3.8471795375769027,0.6054648896063,1.0,0.04682767457825812,0.035162354056473,0.15012110411557908,0.008280887411931854,3.3548199460151577e-11,0.04807840403915805,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,280.0,2.0,0.00045682960255824577,0.000132768561163394,9.718172983479106e-05,0.01219129598317862
74.119.118.100,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.15464487100869773,0.9735748463482179,7.081326426104885e-09,1.0203284067054086,2.0153286415256195,0.08459000257105542,0.0712888852392109,2.763210116154979e-10,0.013954937444213094,6.76106472436578e-11,0.03396676511968221,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.008491691279920553
74.119.118.74,4.0,2.0,2.0,18.0,3.0,4.0,18.0,4.0,0.2448781103956398,0.04168668428453832,2.293140774399795,0.2752694278083372,1.908607159963361,0.13394715164395804,0.0030524589486987915,0.08948083175815914,0.003764834557310101,6.403033369352425e-11,0.046049055394431285,2017-07-07 03:30:00,2017-07-07 03:40:00,4.0,36.0,6.0,0.001827318410232983,1.707024357815066e-05,0.0002915451895043732,0.012046247309436698
75.98.9.196,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.08560893101651135,0.360963016402925,4.008250383873634,0.5105302274964267,1.0,0.04682767457825812,0.026431096847323168,0.1564062626455409,0.006982474800536933,3.3548199460151577e-11,0.047329501781041464,2017-07-07 03:30:00,2017-07-07 03:40:00,9.0,90.0,15.0,0.004111466423024212,4.267560894537664e-05,0.0007288629737609329,0.013053126696692997
104.79.131.18,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,0.08560893101651135,0.9538851751336419,2.438589461082087,0.42903482758855366,1.0,0.04682767457825812,0.0698471319760913,0.09515639673339267,0.00586786973786141,3.3548199460151577e-11,0.04353981461183033,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,31.0,6.0,0.0013704888076747374,1.4699376414518622e-05,0.0002915451895043732,0.01130413699635599
107.178.242.85,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.08560893101651135,0.11505396081655703,4.015824936504869,0.35790243933138804,1.0,0.04682767457825812,0.008424692400110111,0.1567018298768271,0.0048949986290471054,3.3548199460151577e-11,0.04336983910355813,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,2.0,0.00045682960255824577,0.0,9.718172983479106e-05,0.010980962608987791
107.20.191.152,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.060559880560044,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559087e-10,0.014505179598837365,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.006303378429730187
