final_rank,node,final_score,static_avg_rank,consistency_score,majority_label,is_malicious
628,204.2.255.232,0.0006265664160401002,798.0,0.0,BENIGN,False
629,38.69.238.107,0.0006257822277847309,799.0,0.0,BENIGN,False
630,194.232.104.150,0.0006244796003330558,800.6666666666666,0.0,BENIGN,False
631,74.217.63.52,0.0006244796003330558,800.6666666666666,0.0,BENIGN,False
632,194.232.104.142,0.0006208609271523178,805.3333333333334,0.0,,
633,74.121.142.169,0.0006208609271523178,805.3333333333334,0.0,,
634,139.61.74.125,0.0006203473945409429,806.0,0.0,BENIGN,False
635,195.209.111.7,0.0006183017312448475,808.6666666666666,0.0,BENIGN,False
636,72.30.2.182,0.0006175380815150268,809.6666666666666,0.0,BENIGN,False
637,54.200.60.113,0.0006172839506172839,810.0,0.0,BENIGN,False
638,172.217.3.106,0.0006160164271047228,811.6666666666666,0.0,BENIGN,False
639,204.79.197.200,0.0006160164271047228,811.6666666666666,0.0,BENIGN,False
640,52.84.29.100,0.0006152584085315833,812.6666666666666,0.0,BENIGN,False
641,104.16.27.235,0.0006150061500615006,813.0,0.0,BENIGN,False
642,172.217.7.226,0.0006150061500615006,813.0,0.0,BENIGN,False
643,69.147.82.61,0.0006150061500615006,813.0,0.0,BENIGN,False
644,63.241.108.104,0.0006147540983606557,813.3333333333334,0.0,BENIGN,False
645,52.6.174.16,0.0006129955046996322,815.6666666666666,0.0,BENIGN,False
646,184.25.56.51,0.0006112469437652812,818.0,0.0,BENIGN,False
647,151.101.117.209,0.0006090133982947625,821.0,0.0,BENIGN,False
648,54.210.131.98,0.0006080259424402107,822.3333333333334,0.0,BENIGN,False
649,34.224.252.61,0.0006070416835289357,823.6666666666666,0.0,BENIGN,False
650,66.198.24.181,0.000606550748079256,824.3333333333334,0.0,BENIGN,False
651,107.182.231.101,0.0006060606060606061,825.0,0.0,BENIGN,False
652,104.97.123.193,0.0006045949214026602,827.0,0.0,BENIGN,False
653,104.97.117.153,0.000602167804094741,830.3333333333334,0.0,BENIGN,False
654,209.85.232.108,0.000602167804094741,830.3333333333334,0.0,,
655,31.13.77.36,0.0006014434643143544,831.3333333333334,0.0,BENIGN,False
656,124.160.136.179,0.0006009615384615385,832.0,0.0,BENIGN,False
657,162.248.184.27,0.0006009615384615385,832.0,0.0,BENIGN,False
658,52.52.10.156,0.0006007208650380457,832.3333333333334,0.0,BENIGN,False
659,54.174.231.207,0.0006007208650380457,832.3333333333334,0.0,BENIGN,False
660,198.8.70.211,0.0005997600959616154,833.6666666666666,0.0,BENIGN,False
661,198.51.152.178,0.0005992808629644426,834.3333333333334,0.0,BENIGN,False
662,125.6.146.14,0.0005990415335463259,834.6666666666666,0.0,BENIGN,False
663,198.54.12.127,0.0005990415335463259,834.6666666666666,0.0,BENIGN,False
664,23.33.109.206,0.0005990415335463259,834.6666666666666,0.0,BENIGN,False
665,69.169.85.7,0.0005990415335463259,834.6666666666666,0.0,BENIGN,False
666,69.169.86.38,0.0005990415335463259,834.6666666666666,0.0,BENIGN,False
667,80.82.201.88,0.0005990415335463259,834.6666666666666,0.0,BENIGN,False
668,81.20.67.14,0.0005990415335463259,834.6666666666666,0.0,BENIGN,False
669,130.211.5.178,0.0005983246908655765,835.6666666666666,0.0,BENIGN,False
670,194.232.100.24,0.0005966587112171838,838.0,0.0,BENIGN,False
671,74.125.22.108,0.0005966587112171838,838.0,0.0,,
672,122.225.115.200,0.0005952380952380953,840.0,0.0,BENIGN,False
673,74.119.118.66,0.000594059405940594,841.6666666666666,0.0,BENIGN,False
674,52.84.145.138,0.0005926511260371395,843.6666666666666,0.0,BENIGN,False
675,72.251.244.141,0.0005926511260371395,843.6666666666666,0.0,,
676,74.125.192.155,0.0005926511260371395,843.6666666666666,0.0,BENIGN,False
677,54.171.7.143,0.0005921831819976312,844.3333333333334,0.0,,
678,173.231.178.115,0.0005914826498422713,845.3333333333334,0.0,BENIGN,False
679,104.28.13.116,0.0005912495072920772,845.6666666666666,0.0,BENIGN,False
680,172.217.11.1,0.0005912495072920772,845.6666666666666,0.0,BENIGN,False
681,184.26.154.73,0.0005912495072920772,845.6666666666666,0.0,BENIGN,False
682,199.16.157.105,0.0005912495072920772,845.6666666666666,0.0,BENIGN,False
683,34.197.140.6,0.0005912495072920772,845.6666666666666,0.0,BENIGN,False
684,151.101.2.49,0.0005907837731390311,846.3333333333334,0.0,BENIGN,False
685,216.58.219.195,0.0005907837731390311,846.3333333333334,0.0,BENIGN,False
686,104.105.77.229,0.0005905511811023622,846.6666666666666,0.0,BENIGN,False
687,192.33.31.167,0.0005905511811023622,846.6666666666666,0.0,BENIGN,False
688,172.217.12.163,0.0005900865460267506,847.3333333333334,0.0,BENIGN,False
689,176.32.96.142,0.0005900865460267506,847.3333333333334,0.0,BENIGN,False
690,68.67.178.196,0.0005898545025560362,847.6666666666666,0.0,BENIGN,False
691,34.206.215.246,0.0005896226415094339,848.0,0.0,,
692,104.97.96.142,0.000588235294117647,850.0,0.0,BENIGN,False
693,14.0.67.56,0.0005880047040376323,850.3333333333334,0.0,BENIGN,False
694,14.0.67.87,0.0005880047040376323,850.3333333333334,0.0,BENIGN,False
695,23.194.142.74,0.0005880047040376323,850.3333333333334,0.0,BENIGN,False
696,63.251.252.12,0.0005880047040376323,850.3333333333334,0.0,BENIGN,False
697,23.15.4.10,0.0005875440658049354,851.0,0.0,BENIGN,False
698,23.237.33.23,0.0005875440658049354,851.0,0.0,BENIGN,False
699,172.217.3.97,0.0005873140172278778,851.3333333333334,0.0,BENIGN,False
700,198.51.152.184,0.0005868544600938967,852.0,0.0,BENIGN,False
701,17.253.14.125,0.0005861664712778429,853.0,0.0,,
702,172.217.12.196,0.0005841121495327102,856.0,0.0,BENIGN,False
703,210.14.132.70,0.0005816207832493214,859.6666666666666,0.0,BENIGN,False
704,106.11.93.16,0.000580046403712297,862.0,0.0,BENIGN,False
705,151.101.193.34,0.000580046403712297,862.0,0.0,BENIGN,False
706,163.172.224.32,0.000580046403712297,862.0,0.0,,
707,109.201.130.57,0.0005798221878623889,862.3333333333334,0.0,BENIGN,False
708,194.190.117.32,0.0005793742757821553,863.0,0.0,,
709,172.217.3.36,0.0005791505791505791,863.3333333333334,0.0,BENIGN,False
710,88.212.241.113,0.0005778120184899845,865.3333333333334,0.0,,
711,209.85.232.109,0.0005764796310530361,867.3333333333334,0.0,,
712,59.56.30.206,0.0005762581636573186,867.6666666666666,0.0,BENIGN,False
713,172.217.9.238,0.000576036866359447,868.0,0.0,BENIGN,False
714,202.55.225.134,0.0005749329244921426,869.6666666666666,0.0,,
715,8.247.90.237,0.0005744925315970892,870.3333333333334,0.0,,
716,104.16.28.216,0.0005738332058148431,871.3333333333334,0.0,BENIGN,False
717,65.153.158.196,0.0005731753916698509,872.3333333333334,0.0,,
718,192.229.173.215,0.000572737686139748,873.0,0.0,BENIGN,False
719,23.208.103.179,0.000572737686139748,873.0,0.0,BENIGN,False
720,204.154.111.110,0.0005723006486074018,873.6666666666666,0.0,,
721,104.16.207.165,0.000569692366122294,877.6666666666666,0.0,BENIGN,False
722,67.217.177.158,0.000569692366122294,877.6666666666666,0.0,BENIGN,False
723,74.121.138.148,0.0005690440060698028,878.6666666666666,0.0,,
724,31.13.73.7,0.0005688282138794084,879.0,0.0,BENIGN,False
725,199.59.148.85,0.0005681818181818182,880.0,0.0,BENIGN,False
726,210.151.8.24,0.0005677517032551098,880.6666666666666,0.0,,
727,216.58.219.202,0.0005671077504725899,881.6666666666666,0.0,BENIGN,False
728,64.124.217.61,0.0005668934240362812,882.0,0.0,,
729,178.124.129.16,0.0005666792595391009,882.3333333333334,0.0,BENIGN,False
730,108.174.10.10,0.0005664652567975831,882.6666666666666,0.0,BENIGN,False
731,195.93.42.12,0.0005664652567975831,882.6666666666666,0.0,BENIGN,False
732,63.251.248.136,0.0005664652567975831,882.6666666666666,0.0,BENIGN,False
733,173.194.66.109,0.0005653976630229928,884.3333333333334,0.0,BENIGN,False
734,54.223.26.130,0.000564334085778781,886.0,0.0,BENIGN,False
735,183.79.215.138,0.0005641218503196691,886.3333333333334,0.0,BENIGN,False
736,185.49.145.177,0.0005641218503196691,886.3333333333334,0.0,BENIGN,False
737,23.194.102.2,0.0005641218503196691,886.3333333333334,0.0,BENIGN,False
738,23.194.141.101,0.0005641218503196691,886.3333333333334,0.0,BENIGN,False
739,23.21.108.84,0.0005641218503196691,886.3333333333334,0.0,BENIGN,False
740,23.48.157.249,0.0005641218503196691,886.3333333333334,0.0,BENIGN,False
741,38.118.195.49,0.0005641218503196691,886.3333333333334,0.0,BENIGN,False
742,46.166.187.121,0.0005641218503196691,886.3333333333334,0.0,BENIGN,False
743,54.213.76.99,0.0005641218503196691,886.3333333333334,0.0,BENIGN,False
744,52.20.81.238,0.0005634861006761833,887.3333333333334,0.0,BENIGN,False
745,162.208.22.39,0.0005622188905547226,889.3333333333334,0.0,,
746,212.48.7.146,0.0005617977528089888,890.0,0.0,BENIGN,False
747,104.192.142.100,0.000561377245508982,890.6666666666666,0.0,BENIGN,False
748,184.84.243.202,0.0005590756615728662,894.3333333333334,0.0,BENIGN,False
749,213.180.204.101,0.0005590756615728662,894.3333333333334,0.0,BENIGN,False
750,31.13.77.12,0.0005590756615728662,894.3333333333334,0.0,BENIGN,False
751,194.190.117.94,0.0005572065378900445,897.3333333333334,0.0,,
752,104.88.109.24,0.0005567928730512249,898.0,0.0,BENIGN,False
753,23.63.226.81,0.0005567928730512249,898.0,0.0,BENIGN,False
754,38.69.238.123,0.0005567928730512249,898.0,0.0,BENIGN,False
755,162.208.20.184,0.0005551443375277572,900.6666666666666,0.0,BENIGN,False
756,104.25.84.101,0.0005535055350553505,903.3333333333334,0.0,,
757,104.16.250.39,0.0005528934758569848,904.3333333333334,0.0,BENIGN,False
758,46.105.198.136,0.0005524861878453039,905.0,0.0,BENIGN,False
759,46.166.142.173,0.0005524861878453039,905.0,0.0,BENIGN,False
760,173.194.66.108,0.0005512679162072767,907.0,0.0,,
761,172.217.3.104,0.0005510653930933138,907.3333333333334,0.0,BENIGN,False
762,207.244.102.143,0.0005496518871381459,909.6666666666666,0.0,,
763,66.235.144.5,0.0005484460694698354,911.6666666666666,0.0,BENIGN,False
764,66.254.103.139,0.0005484460694698354,911.6666666666666,0.0,BENIGN,False
765,54.197.255.253,0.0005482456140350877,912.0,0.0,BENIGN,False
766,104.97.76.175,0.0005480453050785532,912.3333333333334,0.0,BENIGN,False
767,172.217.6.227,0.0005474452554744525,913.3333333333334,0.0,BENIGN,False
768,74.119.118.82,0.000547245530828165,913.6666666666666,0.0,BENIGN,False
769,185.54.150.115,0.0005466472303206997,914.6666666666666,0.0,BENIGN,False
770,23.15.4.18,0.0005462490895848507,915.3333333333334,0.0,BENIGN,False
771,74.119.118.72,0.0005460502366217692,915.6666666666666,0.0,BENIGN,False
772,169.55.70.195,0.0005458515283842794,916.0,0.0,BENIGN,False
773,43.253.46.117,0.0005456529647144416,916.3333333333334,0.0,BENIGN,False
774,199.233.57.21,0.0005450581395348837,917.3333333333334,0.0,,
775,52.6.13.28,0.0005450581395348837,917.3333333333334,0.0,,
776,23.23.99.12,0.0005436752446538601,919.6666666666666,0.0,BENIGN,False
777,192.107.16.75,0.0005434782608695652,920.0,0.0,BENIGN,False
778,62.216.176.7,0.0005434782608695652,920.0,0.0,BENIGN,False
779,63.140.32.140,0.0005426917510853834,921.3333333333334,0.0,BENIGN,False
780,23.208.218.50,0.0005407354001441961,924.6666666666666,0.0,,
781,54.236.72.117,0.0005407354001441961,924.6666666666666,0.0,,
782,107.21.246.115,0.0005399568034557236,926.0,0.0,BENIGN,False
783,89.163.159.98,0.0005399568034557236,926.0,0.0,,
784,52.84.145.201,0.0005397625044980209,926.3333333333334,0.0,BENIGN,False
785,198.51.152.183,0.0005389867049946102,927.6666666666666,0.0,BENIGN,False
786,173.241.254.212,0.0005384063173007897,928.6666666666666,0.0,BENIGN,False
787,72.21.206.141,0.0005384063173007897,928.6666666666666,0.0,BENIGN,False
788,176.32.93.58,0.0005378271782000717,929.6666666666666,0.0,BENIGN,False
789,173.194.204.108,0.0005376344086021505,930.0,0.0,BENIGN,False
790,172.217.12.198,0.0005374417771408098,930.3333333333334,0.0,BENIGN,False
791,81.26.166.11,0.0005355230274901821,933.6666666666666,0.0,BENIGN,False
792,104.23.130.81,0.0005345687811831789,935.3333333333334,0.0,BENIGN,False
793,121.29.54.141,0.0005336179295624333,937.0,0.0,BENIGN,False
794,74.119.118.67,0.0005330490405117271,938.0,0.0,BENIGN,False
795,52.20.2.57,0.0005317263381779511,940.3333333333334,0.0,BENIGN,False
796,209.15.36.32,0.0005298481102084069,943.6666666666666,0.0,,
797,199.59.149.233,0.0005296610169491525,944.0,0.0,BENIGN,False
798,34.192.56.110,0.0005291005291005291,945.0,0.0,BENIGN,False
799,202.232.238.39,0.0005289139633286318,945.3333333333334,0.0,BENIGN,False
800,52.84.145.46,0.0005287275290800142,945.6666666666666,0.0,BENIGN,False
801,98.139.225.35,0.0005287275290800142,945.6666666666666,0.0,BENIGN,False
802,138.108.7.20,0.0005283550545966889,946.3333333333334,0.0,,
803,23.206.163.180,0.0005281690140845071,946.6666666666666,0.0,BENIGN,False
804,66.235.144.249,0.0005281690140845071,946.6666666666666,0.0,BENIGN,False
805,172.217.10.104,0.0005277973258268825,947.3333333333334,0.0,BENIGN,False
806,199.38.164.54,0.0005274261603375527,948.0,0.0,BENIGN,False
807,203.130.53.126,0.000526685393258427,949.3333333333334,0.0,BENIGN,False
808,52.17.250.174,0.000526131182041389,950.3333333333334,0.0,BENIGN,False
809,63.140.58.233,0.000526131182041389,950.3333333333334,0.0,BENIGN,False
810,54.210.220.88,0.0005257623554153522,951.0,0.0,BENIGN,False
811,185.86.139.19,0.0005253940455341507,951.6666666666666,0.0,BENIGN,False
812,52.45.18.28,0.0005250262513125656,952.3333333333334,0.0,,
813,172.217.6.194,0.0005239259517988125,954.3333333333334,0.0,BENIGN,False
814,104.37.178.2,0.00052337752965806,955.3333333333334,0.0,BENIGN,False
815,50.19.251.230,0.0005230125523012552,956.0,0.0,,
816,89.184.67.69,0.0005228302544440571,956.3333333333334,0.0,BENIGN,False
817,104.154.79.29,0.0005219206680584551,958.0,0.0,BENIGN,False
818,35.186.231.122,0.000521557719054242,958.6666666666666,0.0,BENIGN,False
819,104.76.108.221,0.0005206525511975009,960.3333333333334,0.0,BENIGN,False
820,151.101.44.129,0.0005199306759098787,961.6666666666666,0.0,BENIGN,False
821,23.194.141.179,0.0005199306759098787,961.6666666666666,0.0,BENIGN,False
822,192.229.163.97,0.0005197505197505198,962.0,0.0,BENIGN,False
823,54.69.246.94,0.0005188516084399862,963.6666666666666,0.0,BENIGN,False
824,88.212.196.103,0.0005179558011049724,965.3333333333334,0.0,BENIGN,False
825,72.30.3.43,0.0005177770107007249,965.6666666666666,0.0,BENIGN,False
826,66.235.128.102,0.0005174197999310106,966.3333333333334,0.0,BENIGN,False
827,35.187.104.107,0.000517063081695967,967.0,0.0,BENIGN,False
828,192.83.254.182,0.0005149330587023687,971.0,0.0,BENIGN,False
829,104.196.63.196,0.0005138746145940391,973.0,0.0,BENIGN,False
830,151.101.44.65,0.0005138746145940391,973.0,0.0,BENIGN,False
831,68.67.178.170,0.0005138746145940391,973.0,0.0,BENIGN,False
832,172.217.7.3,0.0005129958960328317,974.6666666666666,0.0,BENIGN,False
833,185.167.164.39,0.0005124701059104886,975.6666666666666,0.0,BENIGN,False
834,173.223.159.229,0.0005114217524718718,977.6666666666666,0.0,BENIGN,False
835,94.31.29.64,0.0005114217524718718,977.6666666666666,0.0,,
836,23.36.32.75,0.0005105513955071477,979.3333333333334,0.0,BENIGN,False
837,52.216.18.80,0.0005103776794828174,979.6666666666666,0.0,BENIGN,False
838,151.101.116.207,0.0005096839959225281,981.0,0.0,BENIGN,False
839,173.194.131.71,0.0005091649694501018,982.0,0.0,BENIGN,False
840,52.94.232.33,0.0005089921954530031,982.3333333333334,0.0,BENIGN,False
841,87.106.20.27,0.0005079580088046055,984.3333333333334,0.0,,
842,104.17.241.25,0.0005067567567567568,986.6666666666666,0.0,BENIGN,False
843,104.92.130.184,0.0005067567567567568,986.6666666666666,0.0,BENIGN,False
844,104.97.140.32,0.0005067567567567568,986.6666666666666,0.0,BENIGN,False
845,151.101.124.166,0.0005067567567567568,986.6666666666666,0.0,BENIGN,False
846,216.58.212.142,0.0005067567567567568,986.6666666666666,0.0,BENIGN,False
847,52.84.143.114,0.0005067567567567568,986.6666666666666,0.0,BENIGN,False
848,52.84.143.12,0.0005067567567567568,986.6666666666666,0.0,BENIGN,False
849,54.210.220.92,0.0005067567567567568,986.6666666666666,0.0,BENIGN,False
850,209.85.232.156,0.0005062436719541006,987.6666666666666,0.0,BENIGN,False
851,173.194.205.108,0.0005045408678102926,991.0,0.0,,
852,173.194.207.109,0.0005045408678102926,991.0,0.0,,
853,74.125.192.108,0.0005045408678102926,991.0,0.0,,
854,50.116.194.23,0.0005043712172158708,991.3333333333334,0.0,,
855,63.140.54.247,0.0005043712172158708,991.3333333333334,0.0,BENIGN,False
856,37.202.2.165,0.0005042016806722689,991.6666666666666,0.0,BENIGN,False
857,193.41.230.87,0.0005031868500503187,993.6666666666666,0.0,BENIGN,False
858,37.140.238.33,0.0005018400802944129,996.3333333333334,0.0,BENIGN,False
859,52.84.143.97,0.0005016722408026756,996.6666666666666,0.0,BENIGN,False
860,96.6.167.135,0.0005016722408026756,996.6666666666666,0.0,BENIGN,False
861,157.240.18.5,0.000501002004008016,998.0,0.0,BENIGN,False
862,173.194.205.109,0.000501002004008016,998.0,0.0,,
863,72.21.81.253,0.0005008347245409015,998.3333333333334,0.0,BENIGN,False
864,23.76.195.16,0.0005003335557038025,999.3333333333334,0.0,BENIGN,False
865,8.41.222.187,0.0005001667222407469,999.6666666666666,0.0,BENIGN,False
866,178.154.131.215,0.0005,1000.0,0.0,BENIGN,False
867,148.251.66.131,0.000499001996007984,1002.0,0.0,,
868,104.20.1.134,0.0004975124378109452,1005.0,0.0,BENIGN,False
869,23.211.102.137,0.0004975124378109452,1005.0,0.0,BENIGN,False
870,54.178.224.169,0.0004975124378109452,1005.0,0.0,BENIGN,False
871,66.235.144.209,0.0004975124378109452,1005.0,0.0,BENIGN,False
872,72.5.205.60,0.0004975124378109452,1005.0,0.0,BENIGN,False
873,93.158.134.90,0.0004971826317533974,1005.6666666666666,0.0,BENIGN,False
874,163.172.224.36,0.0004968532626697581,1006.3333333333334,0.0,,
875,34.225.220.108,0.0004966887417218543,1006.6666666666666,0.0,BENIGN,False
876,23.50.71.248,0.0004961958319550116,1007.6666666666666,0.0,BENIGN,False
877,54.210.10.219,0.0004958677685950413,1008.3333333333334,0.0,BENIGN,False
878,42.81.4.45,0.0004955401387512388,1009.0,0.0,BENIGN,False
879,151.80.231.118,0.0004950495049504951,1010.0,0.0,,
880,52.34.178.251,0.0004947229551451188,1010.6666666666666,0.0,BENIGN,False
881,172.217.12.136,0.0004943968358602505,1011.3333333333334,0.0,BENIGN,False
882,68.67.178.137,0.0004937458854509546,1012.6666666666666,0.0,BENIGN,False
883,185.187.80.173,0.0004930966469428008,1014.0,0.0,,
884,87.250.250.119,0.0004930966469428008,1014.0,0.0,,
885,93.184.216.180,0.0004929346040092015,1014.3333333333334,0.0,BENIGN,False
886,91.215.103.64,0.000492772667542707,1014.6666666666666,0.0,,
887,172.217.10.230,0.0004924491135915955,1015.3333333333334,0.0,BENIGN,False
888,69.90.153.133,0.0004924491135915955,1015.3333333333334,0.0,BENIGN,False
889,104.196.37.199,0.0004922874958976042,1015.6666666666666,0.0,BENIGN,False
890,216.104.218.219,0.0004922874958976042,1015.6666666666666,0.0,BENIGN,False
891,23.6.101.231,0.0004922874958976042,1015.6666666666666,0.0,BENIGN,False
892,61.110.225.92,0.0004922874958976042,1015.6666666666666,0.0,BENIGN,False
893,74.125.22.109,0.0004921259842519685,1016.0,0.0,BENIGN,False
894,104.197.43.56,0.0004919645785503444,1016.3333333333334,0.0,BENIGN,False
895,31.13.73.36,0.000491480996068152,1017.3333333333334,0.0,BENIGN,False
896,52.196.249.249,0.000491320013101867,1017.6666666666666,0.0,BENIGN,False
897,172.217.6.226,0.0004911591355599214,1018.0,0.0,BENIGN,False
898,199.59.148.11,0.0004909983633387888,1018.3333333333334,0.0,BENIGN,False
899,172.217.12.173,0.0004908376963350785,1018.6666666666666,0.0,BENIGN,False
900,172.217.10.132,0.0004905166775670373,1019.3333333333334,0.0,BENIGN,False
901,23.194.142.60,0.0004903563255966002,1019.6666666666666,0.0,BENIGN,False
902,151.101.44.68,0.0004898758981058132,1020.6666666666666,0.0,BENIGN,False
903,216.58.212.131,0.000488599348534202,1023.3333333333334,0.0,BENIGN,False
904,199.38.165.160,0.0004879635653871177,1024.6666666666667,0.0,BENIGN,False
905,199.187.116.153,0.00048748781280467983,1025.6666666666667,0.0,BENIGN,False
906,144.76.121.178,0.0004865390853065196,1027.6666666666667,0.0,BENIGN,False
907,192.229.163.74,0.0004865390853065196,1027.6666666666667,0.0,BENIGN,False
908,52.71.215.215,0.0004865390853065196,1027.6666666666667,0.0,BENIGN,False
909,217.16.18.206,0.00048606610499027863,1028.6666666666667,0.0,BENIGN,False
910,163.172.224.31,0.0004857512953367876,1029.3333333333333,0.0,,
911,66.235.155.40,0.0004848093083387201,1031.3333333333333,0.0,BENIGN,False
912,145.243.233.163,0.00048449612403100775,1032.0,0.0,BENIGN,False
913,5.9.12.131,0.00048449612403100775,1032.0,0.0,BENIGN,False
914,209.85.232.157,0.00048418334409296317,1032.6666666666667,0.0,BENIGN,False
915,204.2.197.211,0.00048387096774193554,1033.3333333333333,0.0,,
916,172.217.11.35,0.0004829362524146813,1035.3333333333333,0.0,BENIGN,False
917,216.98.48.226,0.00048262548262548264,1036.0,0.0,BENIGN,False
918,91.216.195.218,0.0004824702476680605,1036.3333333333333,0.0,BENIGN,False
919,185.59.101.138,0.00048200514138817485,1037.3333333333333,0.0,BENIGN,False
920,52.84.145.248,0.00048200514138817485,1037.3333333333333,0.0,BENIGN,False
921,104.27.187.220,0.0004818503051718599,1037.6666666666667,0.0,BENIGN,False
922,13.54.214.5,0.0004813863928112965,1038.6666666666667,0.0,,
923,88.212.201.95,0.0004813863928112965,1038.6666666666667,0.0,,
924,8.43.72.44,0.0004809233728759217,1039.6666666666667,0.0,BENIGN,False
925,172.82.206.2,0.00047999999999999996,1041.6666666666667,0.0,,
926,192.240.115.54,0.00047999999999999996,1041.6666666666667,0.0,BENIGN,False
927,52.193.90.60,0.0004796929964822514,1042.3333333333333,0.0,BENIGN,False
928,13.74.155.113,0.0004792332268370607,1043.3333333333333,0.0,BENIGN,False
929,52.84.145.244,0.0004792332268370607,1043.3333333333333,0.0,BENIGN,False
930,104.20.16.99,0.00047877433769549956,1044.3333333333333,0.0,BENIGN,False
931,52.22.48.20,0.00047877433769549956,1044.3333333333333,0.0,BENIGN,False
932,52.84.143.188,0.0004781638508128785,1045.6666666666667,0.0,BENIGN,False
933,104.196.142.36,0.0004775549188156638,1047.0,0.0,,
934,104.196.173.4,0.0004775549188156638,1047.0,0.0,,
935,109.200.201.58,0.0004775549188156638,1047.0,0.0,,
936,129.146.13.98,0.0004775549188156638,1047.0,0.0,,
937,138.197.225.24,0.0004775549188156638,1047.0,0.0,,
938,14.0.35.147,0.0004775549188156638,1047.0,0.0,,
939,163.172.224.33,0.0004775549188156638,1047.0,0.0,,
940,169.54.129.17,0.0004775549188156638,1047.0,0.0,,
941,178.172.160.5,0.0004775549188156638,1047.0,0.0,,
942,184.173.146.237,0.0004775549188156638,1047.0,0.0,,
943,192.40.37.146,0.0004775549188156638,1047.0,0.0,,
944,192.73.243.114,0.0004775549188156638,1047.0,0.0,,
945,23.203.51.137,0.0004775549188156638,1047.0,0.0,,
946,34.204.184.166,0.0004775549188156638,1047.0,0.0,,
947,54.243.161.28,0.0004775549188156638,1047.0,0.0,,
948,64.74.232.52,0.0004775549188156638,1047.0,0.0,,
949,66.235.147.238,0.0004775549188156638,1047.0,0.0,,
950,74.217.250.5,0.0004775549188156638,1047.0,0.0,,
951,81.19.88.116,0.0004775549188156638,1047.0,0.0,,
952,115.159.27.49,0.0004774029280712922,1047.3333333333333,0.0,BENIGN,False
953,14.128.25.249,0.00047709923664122136,1048.0,0.0,BENIGN,False
954,104.97.125.111,0.0004764930114358323,1049.3333333333333,0.0,BENIGN,False
955,34.227.128.119,0.0004752851711026616,1052.0,0.0,BENIGN,False
956,72.167.18.239,0.0004752851711026616,1052.0,0.0,BENIGN,False
957,151.101.118.2,0.0004748338081671415,1053.0,0.0,BENIGN,False
958,52.205.114.4,0.0004742333227948151,1054.3333333333333,0.0,BENIGN,False
959,173.194.66.156,0.0004737839545167404,1055.3333333333333,0.0,BENIGN,False
960,69.65.38.88,0.0004737839545167404,1055.3333333333333,0.0,BENIGN,False
961,23.4.59.27,0.00047288776796973524,1057.3333333333333,0.0,BENIGN,False
962,104.20.10.120,0.0004725897920604915,1058.0,0.0,BENIGN,False
963,104.196.28.126,0.0004724409448818898,1058.3333333333333,0.0,BENIGN,False
964,104.97.75.177,0.0004724409448818898,1058.3333333333333,0.0,BENIGN,False
965,151.101.129.108,0.0004724409448818898,1058.3333333333333,0.0,BENIGN,False
966,209.15.36.33,0.0004724409448818898,1058.3333333333333,0.0,BENIGN,False
967,52.216.0.192,0.0004724409448818898,1058.3333333333333,0.0,BENIGN,False
968,52.216.82.8,0.0004724409448818898,1058.3333333333333,0.0,BENIGN,False
969,63.251.19.6,0.0004724409448818898,1058.3333333333333,0.0,,
970,72.5.205.37,0.0004724409448818898,1058.3333333333333,0.0,BENIGN,False
971,72.5.205.41,0.0004724409448818898,1058.3333333333333,0.0,BENIGN,False
972,104.28.12.116,0.00047184649260773823,1059.6666666666667,0.0,BENIGN,False
973,207.46.96.206,0.00047154982709839675,1060.3333333333333,0.0,BENIGN,False
974,63.241.108.103,0.000471253534401508,1061.0,0.0,BENIGN,False
975,146.148.127.183,0.00047066206463759026,1062.3333333333333,0.0,BENIGN,False
976,180.211.73.104,0.00047036688617121356,1063.0,0.0,BENIGN,False
977,178.248.238.8,0.0004697776385844034,1064.3333333333333,0.0,BENIGN,False
978,52.70.102.196,0.00046963055729492794,1064.6666666666667,0.0,BENIGN,False
979,184.73.222.152,0.0004693366708385482,1065.3333333333333,0.0,BENIGN,False
980,38.72.130.155,0.0004691898654989052,1065.6666666666667,0.0,BENIGN,False
981,132.247.70.37,0.00046904315196998124,1066.0,0.0,BENIGN,False
982,68.67.178.199,0.0004688965301656768,1066.3333333333333,0.0,BENIGN,False
983,104.106.241.83,0.00046875,1066.6666666666667,0.0,BENIGN,False
984,118.178.155.85,0.00046875,1066.6666666666667,0.0,BENIGN,False
985,157.240.18.35,0.00046875,1066.6666666666667,0.0,BENIGN,False
986,162.247.242.19,0.00046875,1066.6666666666667,0.0,BENIGN,False
987,195.216.249.89,0.00046875,1066.6666666666667,0.0,BENIGN,False
988,52.84.142.16,0.00046875,1066.6666666666667,0.0,BENIGN,False
989,104.16.26.216,0.00046787273861509664,1068.6666666666667,0.0,BENIGN,False
990,163.172.224.35,0.0004675810473815462,1069.3333333333333,0.0,,
991,182.22.67.117,0.0004675810473815462,1069.3333333333333,0.0,,
992,88.212.240.204,0.0004675810473815462,1069.3333333333333,0.0,,
993,210.152.158.1,0.0004674353381115612,1069.6666666666667,0.0,BENIGN,False
994,129.146.12.101,0.00046728971962616824,1070.0,0.0,BENIGN,False
995,72.21.91.66,0.0004667081518357188,1071.3333333333333,0.0,BENIGN,False
996,151.101.129.63,0.0004665629860031104,1071.6666666666667,0.0,BENIGN,False
