node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,majority_label,is_malicious
172.217.12.174,19.0,9.0,10.0,1681.0,11.0,19.0,1681.0,107.57787876696582,0.09719391550470675,2.3314904285346354,4.302992872458707,0.5921817057864392,0.9990226831136599,0.022719058706925824,0.05809289418306338,0.08360463743147749,0.006322422308303645,6.512928899093165e-11,0.034147802538979935,BENIGN,False
52.84.143.148,6.0,3.0,3.0,84.0,4.0,6.0,84.0,14.730919862656226,0.243950247354966,1.4070727251567554,3.9760048670361794,0.12330142168412772,1.0146071089134505,0.05702332252432154,0.035059516406327686,0.07725145153317695,0.0013164264472945756,6.61452845121833e-11,0.03413014339545321,BENIGN,False
195.110.13.1,2.0,1.0,1.0,78.0,2.0,2.0,78.0,29.933259094191534,0.06034224842462947,1.2685254219858655,6.282100325503884,0.2579068735950985,1.1723509664735485,0.01410498874696195,0.031607383931774084,0.12205753892448705,0.002753540265005328,7.642908032506289e-11,0.0341046903889315,BENIGN,False
23.194.110.133,4.0,2.0,2.0,56.0,3.0,4.0,56.0,14.142135623730963,0.19001417498665832,1.0386314950037905,5.058514764410633,0.1820600525613658,1.000771452744642,0.04441577617542235,0.02587920104496187,0.09828398636846342,0.0019437624069056003,6.524329653510454e-11,0.03410454521219931,BENIGN,False
104.97.122.160,2.0,1.0,1.0,284.0,2.0,2.0,284.0,33.46640106136302,0.06034224842462947,4.813325360473621,1.728896088573866,0.25222287002056504,1.0086579962660447,0.01410498874696195,0.11993186736365603,0.033591440870625044,0.0026928550552986507,6.575744399224146e-11,0.03406423042045983,BENIGN,False
109.201.130.57,2.0,1.0,1.0,22.0,2.0,2.0,22.0,11.0,0.06034224842462947,0.8132055489675121,6.852767811091299,0.2608608469171345,2.133627914819224,0.01410498874696195,0.02026234520505468,0.13314527474943794,0.0027850783328768635,1.3909761150795643e-10,0.03405953743468581,BENIGN,False
104.20.16.99,2.0,1.0,1.0,117.0,2.0,2.0,117.0,32.710854467592256,0.06034224842462947,2.2250871794696323,5.040179754843229,0.25666548425439323,1.0021018068480223,0.01410498874696195,0.055441683346846335,0.09792774784504016,0.002740286583602688,6.533002631444176e-11,0.034042941317556225,BENIGN,False
52.22.48.20,2.0,1.0,1.0,117.0,2.0,2.0,117.0,32.710854467592256,0.06034224842462947,2.2250871794696323,5.040179754843229,0.25666548425439323,1.0021018068480223,0.01410498874696195,0.055441683346846335,0.09792774784504016,0.002740286583602688,6.533002631444176e-11,0.034042941317556225,BENIGN,False
23.210.202.27,8.0,4.0,4.0,97.0,5.0,8.0,97.0,11.6619037896906,0.26230941842099853,1.9330808786773384,3.012204883627205,0.19572879384736871,1.0732309546452732,0.061314775164065104,0.04816586916159307,0.05852538096840527,0.00208969659228927,6.99671490753859e-11,0.034019144391263974,BENIGN,False
74.125.29.157,6.0,3.0,3.0,106.0,4.0,6.0,106.0,23.452078799117153,0.243950247354966,1.0078944594191719,4.457801273980819,0.12204035622403078,1.0347627013725549,0.05702332252432154,0.02511333757245318,0.08661247422419972,0.0013029626939917618,6.745928811614662e-11,0.034010419416485096,BENIGN,False
37.140.238.33,2.0,1.0,1.0,116.0,2.0,2.0,116.0,32.55764119219942,0.06034224842462947,2.2033649453377167,5.0589415599301075,0.2567037418074555,1.005799649160646,0.01410498874696195,0.054900438384653534,0.09829227875604588,0.0027406950400014223,6.557109976021292e-11,0.03400768019864678,BENIGN,False
121.29.54.141,2.0,1.0,1.0,21.0,2.0,2.0,21.0,10.392304845413264,0.06034224842462947,0.8641262940320323,6.771197336546801,0.2609347292825812,1.9605313086866953,0.01410498874696195,0.021531118783771508,0.131560408087665,0.002785867137243709,1.2781292390805304e-10,0.03399647657669102,BENIGN,False
216.58.219.202,4.0,2.0,2.0,41.0,3.0,4.0,41.0,8.602325267042627,0.19001417498665832,1.466277145989615,4.481208224879267,0.18288801133839339,1.0105685085005889,0.04441577617542235,0.03653469130411808,0.08706725760433646,0.0019526021008560968,6.588199602248818e-11,0.033994065450123,BENIGN,False
23.15.4.19,6.0,3.0,3.0,70.0,4.0,6.0,70.0,10.19803902718557,0.243950247354966,1.6875966471837363,3.5737215629831662,0.12402420389002128,1.0595138702665694,0.05702332252432154,0.04204922835997006,0.06943532197475837,0.0013241432245910266,6.90728911494005e-11,0.03396640323054277,BENIGN,False
172.82.206.1,2.0,0.0,2.0,286.0,3.0,2.0,286.0,0.0,0.2010103996081206,4.8365285805565374,1.0043769794118453e-08,0.21798056838653299,1.2617763987473238,0.04698614152630119,0.12051001351106717,1.9514457889461835e-10,0.002327267449968705,8.225899281868648e-11,0.03396468455294813,,
210.14.132.70,2.0,1.0,1.0,24.0,2.0,2.0,24.0,11.999999999999998,0.06034224842462947,0.7131942863338611,6.930268826030701,0.26072996567424145,1.8797094157779466,0.01410498874696195,0.01777040115665348,0.13465107418871936,0.0027836809805410517,1.2254390198390404e-10,0.033862029039083946,BENIGN,False
199.38.164.54,4.0,2.0,2.0,57.0,3.0,4.0,57.0,14.212670403551895,0.19001417498665832,1.0118873819131604,5.021200458766979,0.18202827580771017,0.9863792227193058,0.04441577617542235,0.02521282776168387,0.09755899121118293,0.0019434231426996402,6.430502383680841e-11,0.033826203671058756,BENIGN,False
172.217.10.106,6.0,3.0,3.0,94.0,4.0,6.0,94.0,17.888543819998315,0.243950247354966,1.2198496507550274,4.132123065602278,0.12279143113036545,1.0042460656386765,0.05702332252432154,0.03039454754489287,0.08028473691719762,0.0013109815380334079,6.546981698467219e-11,0.03380271771798306,BENIGN,False
169.60.66.39,6.0,3.0,3.0,78.0,4.0,6.0,78.0,12.288205727444508,0.243950247354966,1.5245171009717855,3.7351214230464804,0.12365038225339733,1.0439845609784368,0.05702332252432154,0.03798583495909421,0.07257122695578946,0.0013201521214690902,6.80604888390705e-11,0.03378010732574696,BENIGN,False
184.29.161.49,4.0,2.0,2.0,36.0,3.0,4.0,36.0,7.000000000000001,0.19001417498665832,1.6205023528082485,4.224405522113398,0.18314484971733236,1.1126010242350317,0.04441577617542235,0.040377464369117114,0.08207773112996511,0.001955344233348143,7.253380214868028e-11,0.033765263196077304,BENIGN,False
52.84.145.23,2.0,1.0,1.0,227.0,2.0,2.0,227.0,33.31666249791537,0.06034224842462947,4.095074997788591,2.572224677805306,0.25373073458778145,0.9920862572311812,0.01410498874696195,0.10203548580199848,0.049976822633529774,0.002708953756904113,6.467708255608262e-11,0.03376525020081427,BENIGN,False
54.172.7.186,2.0,1.0,1.0,96.0,2.0,2.0,96.0,30.577769702841316,0.06034224842462947,1.7406488380005074,5.580373693681421,0.2573838920463825,1.1475372496538232,0.01410498874696195,0.04337111039284438,0.10842340046122566,0.002747956657511,7.481139960468712e-11,0.03372949126667088,BENIGN,False
223.82.136.218,2.0,1.0,1.0,71.0,2.0,2.0,71.0,28.24889378365107,0.06034224842462947,1.0669462745620533,6.436279073746437,0.2582226384202182,1.2015939043440196,0.01410498874696195,0.026584710050087293,0.12505314192187067,0.002756911525135465,7.833551526763474e-11,0.03369995046447818,BENIGN,False
52.84.141.95,6.0,3.0,3.0,81.0,4.0,6.0,81.0,13.114877048604002,0.243950247354966,1.4652932709664284,3.7896052245798977,0.12350683962835177,1.050456306338309,0.05702332252432154,0.036510176450052285,0.0736298153867034,0.0013186195900080325,6.848240135511583e-11,0.033696386803913535,BENIGN,False
64.210.147.102,2.0,1.0,1.0,76.0,2.0,2.0,76.0,28.618176042508367,0.06034224842462947,1.212078471753578,6.231173200015934,0.25806245279651446,1.1456741919794022,0.01410498874696195,0.03020091592029616,0.1210680546311016,0.0027552013048586853,7.468994127973102e-11,0.033625832135581665,BENIGN,False
217.69.133.211,2.0,1.0,1.0,76.0,2.0,2.0,76.0,28.618176042508367,0.06034224842462947,1.212078471753578,6.231173200015934,0.25806245279651446,1.1456741919794022,0.01410498874696195,0.03020091592029616,0.1210680546311016,0.0027552013048586853,7.468994127973102e-11,0.033625832135581665,BENIGN,False
151.101.64.194,4.0,2.0,2.0,51.0,3.0,4.0,51.0,11.618950038622254,0.19001417498665832,1.1755378082052304,4.757978451880735,0.18238907308345553,1.05157173507702,0.04441577617542235,0.029290445572696555,0.09244474140831586,0.001947275191357439,6.855511950446343e-11,0.03361964768326946,BENIGN,False
35.160.9.151,4.0,2.0,2.0,29.0,3.0,4.0,29.0,5.196152422706631,0.19001417498665832,1.8457720351304896,3.8936687419066325,0.1834699802257305,1.1085485519143152,0.04441577617542235,0.04599042664322059,0.07565170872787799,0.0019588154861060725,7.22696093076518e-11,0.03360334542097933,BENIGN,False
54.64.179.218,4.0,2.0,2.0,29.0,3.0,4.0,29.0,5.196152422706631,0.19001417498665832,1.8457720351304896,3.8936687419066325,0.1834699802257305,1.1085485519143152,0.04441577617542235,0.04599042664322059,0.07565170872787799,0.0019588154861060725,7.22696093076518e-11,0.03360334542097933,BENIGN,False
52.84.145.215,4.0,2.0,2.0,379.0,3.0,4.0,379.0,63.40346993658944,0.19001417498665832,3.4070339394211384,1.8967098670734606,0.16972062145402533,0.9939784444661092,0.04441577617542235,0.08489181842590504,0.03685196453945655,0.001812020588908676,6.480043992457048e-11,0.03359431595889861,BENIGN,False
204.154.111.118,2.0,1.0,1.0,83.0,2.0,2.0,83.0,29.189039038652844,0.06034224842462947,1.4059007758178979,5.972439679170302,0.25783397046351614,1.1842668469471698,0.01410498874696195,0.03503031537333312,0.1160410134895464,0.002752761915419453,7.720591235907545e-11,0.03358581592049337,BENIGN,False
204.11.109.67,4.0,2.0,2.0,56.0,3.0,4.0,56.0,13.490737563232038,0.19001417498665832,1.0386314950037905,4.921911180816929,0.18211111275706388,0.9973160504541404,0.04441577617542235,0.02587920104496187,0.09562985855168495,0.0019443075505957777,6.501802848247474e-11,0.033573828677536596,BENIGN,False
66.235.138.194,2.0,1.0,1.0,75.0,2.0,2.0,75.0,28.390139133156776,0.06034224842462947,1.18351908674731,6.25339887468143,0.25810657544133003,1.14601923331232,0.01410498874696195,0.029489312170695847,0.12149988650420834,0.002755672379853332,7.471243556045684e-11,0.03356997197528638,BENIGN,False
23.54.187.27,13.0,6.0,7.0,1332.0,8.0,13.0,1332.0,143.17122615944865,0.14376587068236293,3.120048495208361,2.7013905095680117,0.3655659912653939,1.1643347262437662,0.033605244105293176,0.07774110708748846,0.05248643927783666,0.0039029618033607095,7.590647754999974e-11,0.0335471504699771,BENIGN,False
61.110.225.88,2.0,1.0,1.0,184.0,2.0,2.0,184.0,32.68026927673638,0.06034224842462947,3.461306389904649,3.3239561903341435,0.25490927600300467,0.9854631141876867,0.01410498874696195,0.08624410522254256,0.0645825267129043,0.002721536443032472,6.424529997036234e-11,0.03353063143793732,BENIGN,False
172.217.7.226,4.0,2.0,2.0,43.0,3.0,4.0,43.0,8.831760866327846,0.19001417498665832,1.4062523710422452,4.436971468662423,0.18281753121040134,1.0259671049309456,0.04441577617542235,0.03503907594292985,0.08620776327695204,0.00195184962044484,6.688587676906112e-11,0.03352289301652699,BENIGN,False
69.147.82.61,4.0,2.0,2.0,43.0,3.0,4.0,43.0,8.831760866327848,0.19001417498665832,1.4062523710422452,4.436971468662424,0.18281753121040134,1.0259671049309456,0.04441577617542235,0.03503907594292985,0.08620776327695207,0.00195184962044484,6.688587676906112e-11,0.03352289301652699,BENIGN,False
172.217.12.138,8.0,4.0,4.0,134.0,5.0,8.0,134.0,22.86919325205854,0.26230941842099853,1.379754289448943,3.5892319722660284,0.1938791339854461,1.021713177944216,0.061314775164065104,0.03437883293647608,0.06973668016496298,0.0020699487164945207,6.660855049334378e-11,0.03350004740972144,BENIGN,False
172.217.6.227,8.0,4.0,4.0,131.0,5.0,8.0,131.0,21.633307652783937,0.26230941842099853,1.4214481769033167,3.5298249676564133,0.1940547530970366,1.0078926731249747,0.061314775164065104,0.03541770427916901,0.0685824367747249,0.00207182371225686,6.570755027824605e-11,0.033477347999184684,BENIGN,False
59.56.30.206,2.0,1.0,1.0,25.0,2.0,2.0,25.0,12.247448713915892,0.06034224842462947,0.664122238907108,6.890616455213653,0.26068432142443504,2.002836949426938,0.01410498874696195,0.016547690900750627,0.13388065179116526,0.002783193660145298,1.3057095568079537e-10,0.03346330504591881,BENIGN,False
52.84.145.63,2.0,1.0,1.0,155.0,2.0,2.0,155.0,32.18695387886216,0.06034224842462947,2.9721139313796585,3.9332412776923436,0.2557091323389141,0.9782561611374463,0.01410498874696195,0.07405507567284533,0.07642057997741787,0.0027300761015396123,6.3775457056996e-11,0.033462144112508044,BENIGN,False
212.48.7.146,2.0,1.0,1.0,376.0,2.0,2.0,376.0,27.349588662354687,0.06034224842462947,5.7745088084500376,0.33032660953724907,0.2502875378881876,1.0505478246184206,0.01410498874696195,0.14388132375018758,0.0064180530256260524,0.002672192500329192,6.848836770664526e-11,0.03341531161831863,BENIGN,False
162.248.16.28,4.0,2.0,2.0,30.0,3.0,4.0,30.0,5.291502622129182,0.19001417498665832,1.8130070393703637,3.873697607583539,0.18343625830174348,1.0954548911138817,0.04441577617542235,0.04517403322881664,0.07526368125637917,0.001958455454307705,7.141599423700816e-11,0.03336238923726837,BENIGN,False
54.210.131.98,2.0,1.0,1.0,99.0,2.0,2.0,99.0,29.832867780352597,0.06034224842462947,1.8137816927635508,5.3915335418665205,0.2573635380555081,1.078230865219306,0.01410498874696195,0.04519333498405793,0.10475434664381396,0.002747739348322435,7.029310826150776e-11,0.03336008195868988,BENIGN,False
52.68.100.90,4.0,2.0,2.0,56.0,3.0,4.0,56.0,13.228756555322954,0.19001417498665832,1.0386314950037905,4.865708938695114,0.18213164828264217,0.9883338046816907,0.04441577617542235,0.02587920104496187,0.09453788182416004,0.0019445267979378692,6.443244890496389e-11,0.03335547718138292,BENIGN,False
64.210.147.104,4.0,2.0,2.0,129.0,3.0,4.0,129.0,43.86342439892262,0.19001417498665832,0.5135672402558298,5.534647186827407,0.1778142402081722,1.1187913033966166,0.04441577617542235,0.012796367070149696,0.10753496114936749,0.001898432031994655,7.293736503795607e-11,0.03332910729997431,BENIGN,False
72.21.206.141,4.0,2.0,2.0,44.0,3.0,4.0,44.0,8.944271909999156,0.19001417498665832,1.3765970071647566,4.414863247881056,0.18278246412418736,1.0103301045871114,0.04441577617542235,0.0343001640886882,0.08577821346418994,0.0019514752270348443,6.586645375539066e-11,0.03328912580424036,BENIGN,False
173.241.254.212,4.0,2.0,2.0,44.0,3.0,4.0,44.0,8.94427190999916,0.19001417498665832,1.3765970071647566,4.4148632478810566,0.18278246412418736,1.0103301045871114,0.04441577617542235,0.0343001640886882,0.08577821346418996,0.0019514752270348443,6.586645375539066e-11,0.03328912580424036,BENIGN,False
61.110.225.156,3.0,1.0,2.0,501.0,3.0,3.0,501.0,12.0,0.00953256430871063,5.361321288932009,1.4565418570503676,0.19097216419844473,1.1622286603554925,0.002228235039534495,0.1335860814642437,0.028299757278678943,0.002038912481414455,7.576917678977696e-11,0.03323059726792815,BENIGN,False
52.1.7.177,4.0,2.0,2.0,56.0,3.0,4.0,56.0,13.076696830622021,0.19001417498665832,1.0386314950037905,4.832742205885106,0.18214356756790237,0.9802530902528707,0.04441577617542235,0.02587920104496187,0.09389735746691046,0.0019446540540727546,6.390564286323568e-11,0.033227397761054614,BENIGN,False
184.84.243.199,10.0,5.0,5.0,124.0,6.0,10.0,124.0,12.569805089976533,0.26214017754641433,2.147622152594109,2.490138934845242,0.27261100521664455,1.0408899696055856,0.06127521514278884,0.053511515607750644,0.04838194460749478,0.002910528785386642,6.785874313375467e-11,0.03321584084225593,BENIGN,False
52.52.10.156,4.0,2.0,2.0,53.0,3.0,4.0,53.0,11.874342087037917,0.19001417498665832,1.1201272197333194,4.71394087910331,0.18231655834490412,1.0175005182795316,0.04441577617542235,0.027909800208116124,0.09158911709878378,0.001946500988446038,6.633391455828519e-11,0.03317223890742044,BENIGN,False
52.84.143.142,4.0,2.0,2.0,162.0,3.0,4.0,162.0,47.286361670147556,0.19001417498665832,1.0413357587298067,4.817802313196046,0.17667975246398987,1.0679566027685372,0.04441577617542235,0.025946582195043318,0.09360708408079157,0.0018863196844630984,6.962329823653491e-11,0.03317115244106873,BENIGN,False
173.231.178.115,2.0,1.0,1.0,94.0,2.0,2.0,94.0,28.982753492378876,0.06034224842462947,1.6910837742481306,5.494519954133976,0.257561413962609,1.1182928219510322,0.01410498874696195,0.042136115829494045,0.10675531246299959,0.0027498519685488047,7.290486753547205e-11,0.03314925381618185,BENIGN,False
141.101.121.207,2.0,1.0,1.0,240.0,2.0,2.0,240.0,30.724582991474435,0.06034224842462947,4.269550975741668,2.1863094121219313,0.2535926941681108,0.9891520646072705,0.01410498874696195,0.1063828399239217,0.042478714497390754,0.0027074799696860255,6.448579372692198e-11,0.03313480464048925,BENIGN,False
52.24.139.120,4.0,2.0,2.0,31.0,3.0,4.0,31.0,5.385164807134503,0.19001417498665832,1.7804154732079869,3.8535311413090607,0.18340266869369617,1.072138183220483,0.04441577617542235,0.04436196109626182,0.07487185859919022,0.001958096835179201,6.989590802437756e-11,0.0331215385551899,BENIGN,False
172.217.10.67,6.0,3.0,3.0,87.0,4.0,6.0,87.0,14.247806848775008,0.243950247354966,1.349823842248574,3.7886641519048654,0.12326054722548455,1.033737491338914,0.05702332252432154,0.03363306693169964,0.07361153089446167,0.0013159900515284785,6.73924515951286e-11,0.03311678209388075,BENIGN,False
52.1.184.32,4.0,2.0,2.0,57.0,3.0,4.0,57.0,13.304134695650072,0.19001417498665832,1.0118873819131604,4.831282189308987,0.18209949187950603,0.9847240396181846,0.04441577617542235,0.02521282776168387,0.09386899019787043,0.0019441834804078677,6.419711747957752e-11,0.033088355535916325,BENIGN,False
125.6.146.14,2.0,1.0,1.0,11.0,2.0,2.0,11.0,5.291502622129181,0.06034224842462947,1.3925039635886973,5.859390131611339,0.2615970369348306,1.1367060834880642,0.01410498874696195,0.03469651190337401,0.11384452683116643,0.0027929382585475675,7.410528335403312e-11,0.033087793162831045,BENIGN,False
194.232.200.97,2.0,1.0,1.0,167.0,2.0,2.0,167.0,31.080540535840104,0.06034224842462947,3.1816688994048694,3.564169901400552,0.2554808850049611,0.9752641351303003,0.01410498874696195,0.0792764801590199,0.06924973877089255,0.0027276392210654355,6.358039789589622e-11,0.033071769392304044,BENIGN,False
104.24.112.60,4.0,2.0,2.0,51.0,3.0,4.0,51.0,11.04536101718726,0.19001417498665832,1.1755378082052304,4.615952651813217,0.18243403417477705,1.0437572910322248,0.04441577617542235,0.029290445572696555,0.08968526309345273,0.0019477552180181736,6.804567242873669e-11,0.0330678480255271,BENIGN,False
172.217.10.227,6.0,3.0,3.0,100.0,4.0,6.0,100.0,18.9208879284245,0.243950247354966,1.1122368220741026,4.080645482192635,0.12255302319233834,1.017838136495319,0.05702332252432154,0.027713198055832243,0.07928455754800598,0.0013084361779671803,6.635592490371208e-11,0.033065902874496574,BENIGN,False
63.140.54.247,2.0,1.0,1.0,12.0,2.0,2.0,12.0,5.656854249492381,0.06034224842462947,1.340432936881319,5.916693026500105,0.26154215080022425,1.16297740126299,0.01410498874696195,0.03339907717771811,0.11495788859888229,0.002792352267257291,7.581798945816578e-11,0.03305086137332753,BENIGN,False
149.174.66.134,8.0,4.0,4.0,130.0,5.0,8.0,130.0,20.297783130184442,0.26230941842099853,1.4354587580168061,3.4015801636348946,0.19418568676831172,0.9924381218835994,0.061314775164065104,0.03576680080391036,0.06609071516130668,0.00207322162434379,6.470002166949856e-11,0.033049102563665195,BENIGN,False
54.165.207.11,4.0,2.0,2.0,57.0,3.0,4.0,57.0,13.228756555322953,0.19001417498665832,1.0118873819131604,4.815135544934001,0.1821054004365464,0.9846371617114323,0.04441577617542235,0.02521282776168387,0.09355527033155459,0.0019442465630605012,6.41914536479234e-11,0.03302562417918255,BENIGN,False
194.232.200.98,2.0,1.0,1.0,165.0,2.0,2.0,165.0,30.886890422961,0.06034224842462947,3.147483801922653,3.593438060476603,0.25554856006789406,0.9712941093908849,0.01410498874696195,0.07842470258945884,0.06981840200143188,0.002728361753226464,6.332157999510747e-11,0.03301529103088014,BENIGN,False
23.33.166.51,6.0,3.0,3.0,80.0,4.0,6.0,80.0,11.874342087037915,0.243950247354966,1.4849214938760902,3.581801487463315,0.12363032749057437,1.0425319594214648,0.05702332252432154,0.03699924570057853,0.06959231018660511,0.00131993800698595,6.796578938109838e-11,0.03298696329729139,BENIGN,False
172.217.10.237,8.0,4.0,4.0,113.0,5.0,8.0,113.0,14.491376746189436,0.26230941842099853,1.6828000547272282,3.0598214629932,0.1950870385139461,1.02346136878234,0.061314775164065104,0.04192971342025387,0.05945054328487141,0.0020828448976204597,6.672252030427203e-11,0.032955575366706666,BENIGN,False
174.129.244.5,4.0,2.0,2.0,56.0,3.0,4.0,56.0,12.727922061357852,0.19001417498665832,1.0386314950037905,4.756139885944382,0.18217090647026193,0.9714409373232351,0.04441577617542235,0.02587920104496187,0.09240901914637895,0.00194494593760187,6.333115214897307e-11,0.03292978847353924,BENIGN,False
107.182.231.101,2.0,1.0,1.0,78.0,2.0,2.0,78.0,27.147743920996458,0.06034224842462947,1.2685254219858655,5.967785802811396,0.2581252177359368,1.1386003654458172,0.01410498874696195,0.031607383931774084,0.11595059139098157,0.002755871414133094,7.422877728379284e-11,0.0328837671116159,BENIGN,False
54.225.163.44,4.0,2.0,2.0,32.0,3.0,4.0,32.0,5.477225575051663,0.19001417498665832,1.7480126276493653,3.83320918227559,0.1833692046136092,1.098823048046967,0.04441577617542235,0.04355459124595957,0.07447701480854274,0.001957739556248762,7.16355745027715e-11,0.032881024371561804,BENIGN,False
52.32.149.32,4.0,2.0,2.0,32.0,3.0,4.0,32.0,5.477225575051661,0.19001417498665832,1.7480126276493653,3.833209182275589,0.1833692046136092,1.098823048046967,0.04441577617542235,0.04355459124595957,0.07447701480854273,0.001957739556248762,7.16355745027715e-11,0.032881024371561804,BENIGN,False
136.243.13.131,4.0,2.0,2.0,32.0,3.0,4.0,32.0,5.477225575051661,0.19001417498665832,1.7480126276493653,3.833209182275589,0.1833692046136092,1.098823048046967,0.04441577617542235,0.04355459124595957,0.07447701480854273,0.001957739556248762,7.16355745027715e-11,0.032881024371561804,BENIGN,False
139.61.74.125,4.0,2.0,2.0,43.0,3.0,4.0,43.0,8.30662386291807,0.19001417498665832,1.4062523710422452,4.271024578746089,0.18285869436360735,1.022218195786638,0.04441577617542235,0.03503907594292985,0.08298351216253898,0.0019522890984556714,6.664147412316787e-11,0.03287813068919766,BENIGN,False
52.38.5.243,6.0,3.0,3.0,93.0,4.0,6.0,93.0,15.874507866387544,0.243950247354966,1.2381181878343617,3.8595095696554655,0.12297555029381763,1.0187160078992097,0.05702332252432154,0.03084973800093783,0.07498801596898517,0.0013129472845180114,6.641315597696727e-11,0.032834804769035136,BENIGN,False
151.101.1.132,2.0,1.0,1.0,115.0,2.0,2.0,115.0,29.25747767665559,0.06034224842462947,2.181519207843062,4.783377133385,0.25698867478812215,1.0177010167767673,0.01410498874696195,0.05435611613434707,0.09293822295042874,0.0027437371242396476,6.634698565745986e-11,0.03282861300446488,BENIGN,False
52.84.29.100,4.0,2.0,2.0,46.0,3.0,4.0,46.0,9.16515138991168,0.19001417498665832,1.3179947586919354,4.370729631097735,0.1827126546723242,1.0285955707294885,0.04441577617542235,0.03283999329932713,0.0849207230757383,0.0019507299070908517,6.7057234348313e-11,0.03282544450492717,BENIGN,False
62.4.0.28,2.0,1.0,1.0,226.0,2.0,2.0,226.0,29.79932885150268,0.06034224842462947,4.081357718014548,2.34375735129452,0.2540326905687522,0.9986489488529363,0.01410498874696195,0.10169369735944682,0.04553783596447701,0.002712177587041993,6.510492413207117e-11,0.032809739944606536,BENIGN,False
23.194.141.180,4.0,2.0,2.0,70.0,3.0,4.0,70.0,18.627936010197153,0.19001417498665832,0.6819561809369369,5.182869130902248,0.18134096078239476,0.9924775150119599,0.04441577617542235,0.016992052710915504,0.1007001190537151,0.0019360850304168309,6.470258982584237e-11,0.032808806607034474,BENIGN,False
61.154.126.90,2.0,1.0,1.0,86.0,2.0,2.0,86.0,27.568097504180443,0.06034224842462947,1.4859011780883964,5.664441878045345,0.25788228532006335,1.1985506243408683,0.01410498874696195,0.03702365613374257,0.11005679616547008,0.0027532777485224885,7.813711470460867e-11,0.03278774377456684,BENIGN,False
151.101.44.134,4.0,2.0,2.0,165.0,3.0,4.0,165.0,45.89117562233506,0.19001417498665832,1.0858012129768402,4.6553445400953235,0.17671037135239137,1.0392286545866283,0.04441577617542235,0.027054511653710787,0.09045062446754328,0.001886646586731766,6.775043701838458e-11,0.03276151179023172,BENIGN,False
157.240.18.5,8.0,4.0,4.0,835.0,5.0,8.0,835.0,108.797977922386,0.26230941842099853,3.4538182725197157,0.7523560683372785,0.16874381876481143,0.9837954140235172,0.061314775164065104,0.08605752654070481,0.014617838833827557,0.0018015917643557538,6.41365775881999e-11,0.032758346473417965,BENIGN,False
203.154.100.126,2.0,1.0,1.0,46.0,2.0,2.0,46.0,22.999999999999996,0.06034224842462947,0.23478326112196327,7.259831568991185,0.25929027200241783,2.2342871279777086,0.01410498874696195,0.005850008637129661,0.14105428573305798,0.0027683101048471244,1.456598879149005e-10,0.032755518673531325,BENIGN,False
23.210.202.42,6.0,3.0,3.0,66.0,4.0,6.0,66.0,7.937253933193768,0.243950247354966,1.7720866234437702,3.1403956121867678,0.1243064081590147,1.1495609775870645,0.05702332252432154,0.044154434193256965,0.061016051927192,0.0013271561757652157,7.494333250634287e-11,0.03270419297909581,BENIGN,False
104.97.96.142,2.0,1.0,1.0,96.0,2.0,2.0,96.0,27.982137159266447,0.06034224842462947,1.7406488380005074,5.31203227296113,0.25758735213272943,1.1067149322341137,0.01410498874696195,0.04337111039284438,0.10320968343864817,0.0027501288971735894,7.215007013394746e-11,0.032687182309555626,BENIGN,False
93.158.134.90,2.0,1.0,1.0,130.0,2.0,2.0,130.0,29.342801502242423,0.06034224842462947,2.4969095711142697,4.341417701813555,0.2565882689416289,1.0191619788720392,0.01410498874696195,0.06221458245084304,0.08435120941562833,0.0027394621950557374,6.644223016403222e-11,0.03268204857498626,BENIGN,False
192.82.242.21,2.0,1.0,1.0,83.0,2.0,2.0,83.0,27.018512172212596,0.06034224842462947,1.4059007758178979,5.729815809071664,0.25800410840725446,1.1571337063839562,0.01410498874696195,0.03503031537333312,0.11132697344972918,0.0027545783915457317,7.54370214391362e-11,0.03264337120740139,BENIGN,False
199.187.193.19,4.0,2.0,2.0,63.0,3.0,4.0,63.0,15.132745950421562,0.19001417498665832,0.8556505151819689,4.905778943081796,0.18179866810270712,1.0103045658641316,0.04441577617542235,0.02131993090247909,0.09531641859796419,0.0019409717382369816,6.586478880934135e-11,0.03259861949599348,BENIGN,False
192.229.163.74,2.0,1.0,1.0,265.0,2.0,2.0,265.0,28.03569153775237,0.06034224842462947,4.586665609506355,1.6371262856169497,0.2531472682530929,0.9965549002130631,0.01410498874696195,0.11428426925759104,0.03180840721689111,0.002702724384171837,6.496840681236198e-11,0.032580077934116866,BENIGN,False
192.82.242.50,7.0,3.0,4.0,87.0,5.0,7.0,87.0,18.734993995195197,0.12765736145745316,1.7514035367459402,4.502009310742772,0.17501235356825018,1.1107260879897327,0.029839883229960822,0.0436390812875745,0.08747141054935534,0.0018685177161276104,7.241156942401475e-11,0.03256377857108597,BENIGN,False
198.54.12.145,6.0,3.0,3.0,350.0,4.0,6.0,350.0,89.20201791439473,0.243950247354966,1.7762261910040043,3.1032483202673147,0.11048203659051962,1.1599187330063478,0.05702332252432154,0.04425757828396269,0.06029430174899276,0.0011795604051615682,7.561858568868042e-11,0.03255095260761143,BENIGN,False
