node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,window_start,window_end,num_flows,total_bytes,total_packets,num_flows_norm,total_bytes_norm,total_packets_norm,combined_score
68.67.178.252,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.08560893101651135,0.4802036577357381,3.8471795375769027,0.6054648896063002,1.0,0.04682767457825812,0.035162354056473,0.15012110411557913,0.008280887411931857,3.3548199460151577e-11,0.048078404039158064,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,2.0,0.00045682960255824577,0.0,9.718172983479106e-05,0.012158103842887775
69.166.1.10,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.08560893101651135,0.6585052438794005,2.978279330156823,0.8155400650753653,541196101.146197,0.04682767457825812,0.04821828022408325,0.11621567879552396,0.011154066197298465,0.01815615474830898,0.048114370908694554,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,188.0,1.0,0.00045682960255824577,8.914460535256454e-05,4.859086491739553e-05,0.01217723399538069
69.172.216.55,4.0,1.0,3.0,13.0,4.0,4.0,13.0,4.242640687119285,0.014111812423875467,0.4103388982806222,3.2555050747051,0.3356107105102666,2.123542918328556,0.007719093697913454,0.030046588342370492,0.1270333270114071,0.004590116711443171,7.124104138627876e-11,0.03387782516687505,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,2733.0,3.0,0.00045682960255824577,0.0012959159916412707,0.0001457725947521866,0.008944085838956688
69.172.216.58,6.0,3.0,3.0,28.0,4.0,6.0,28.0,5.0,0.3255957126368503,0.12837863875086794,1.47487434312367,0.45537056871856973,1.2475153966113228,0.17809929284707238,0.009400376436803871,0.057551191115171346,0.0062280612385597475,4.185189535512676e-11,0.050255784335891854,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,12.0,3.0,0.0013704888076747374,5.690081192716886e-06,0.0001457725947521866,0.012944433954877873
74.119.118.82,2.0,1.0,1.0,13.0,2.0,2.0,13.0,3.4641016151377544,0.08560893101651135,0.5634811039327224,2.807909872997061,0.3419616127471782,1.1435156568847353,0.04682767457825812,0.04126024814979264,0.10956767841847265,0.004676977415161677,3.836289134297535e-11,0.0404665157200096,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,0.0,3.0,0.0009136592051164915,0.0,0.0001457725947521866,0.01038148687996957
74.119.118.94,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,0.08560893101651135,0.8604261621759094,2.529209416014411,0.4086582327839525,1.0,0.04682767457825812,0.0630037045043315,0.09869248532932882,0.005589180931438337,3.3548199460151577e-11,0.042822609075381,2017-07-07 03:30:00,2017-07-07 03:40:00,6.0,0.0,9.0,0.002740977615349475,0.0,0.00043731778425655976,0.01150022611874676
74.121.138.148,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.15464487100869773,0.2531140424922152,4.703251177649022e-09,1.0555309463282148,1.0,0.08459000257105542,0.018533981229427135,1.8352594487084174e-10,0.014436399329509332,3.3548199460151577e-11,0.02351207666941321,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.005878019167353302
74.121.142.164,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.15464487100869773,0.2531140424922152,4.703251177649022e-09,1.0555309463282148,1.0,0.08459000257105542,0.018533981229427135,1.8352594487084174e-10,0.014436399329509332,3.3548199460151577e-11,0.02351207666941321,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.005878019167353302
74.217.63.13,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.08560893101651135,0.4802036577357381,3.8471795375769027,0.6054648896063002,1.0,0.04682767457825812,0.035162354056473,0.15012110411557913,0.008280887411931857,3.3548199460151577e-11,0.048078404039158064,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,49.0,4.0,0.0009136592051164915,2.323449820359395e-05,0.00019436345966958212,0.012302415300536933
78.40.123.171,1.0,0.0,1.0,8.0,2.0,1.0,8.0,0.0,0.15464487100869773,0.8166329249921996,6.895101353922577e-09,1.0253573409372383,1.998543779501238,0.08459000257105542,0.05979699567084712,2.690543080013434e-10,0.014023717713541132,6.704754534455273e-11,0.031682143258309106,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.007920535814577277
8.41.222.241,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.15464487100869773,0.2531140424922152,4.703251177649022e-09,1.0555309463282148,1.0,0.08459000257105542,0.018533981229427135,1.8352594487084174e-10,0.014436399329509332,3.3548199460151577e-11,0.02351207666941321,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.005878019167353302
8.43.72.42,2.0,1.0,1.0,9.0,2.0,2.0,9.0,2.8284271247461903,0.08560893101651135,0.12391409999270926,3.1819095020202663,0.41462045590518853,0.9854679849315584,0.04682767457825812,0.009073465781326083,0.12416154821305544,0.005670725706766064,3.3060676520077567e-11,0.03714668286249327,2017-07-07 03:30:00,2017-07-07 03:40:00,6.0,36.0,6.0,0.002740977615349475,1.707024357815066e-05,0.0002915451895043732,0.010049068977731317
8.43.72.97,4.0,2.0,2.0,51.0,3.0,4.0,51.0,6.999999999999999,0.2448781103956398,1.731197539128136,0.04412305193950903,0.8980813091903663,1.1939849293964717,0.13394715164395804,0.12676492532261682,0.001721729180926154,0.012282975174665523,4.005604456380783e-11,0.054943356272444524,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,6.0,2.0,0.0009136592051164915,2.845040596358443e-06,9.718172983479106e-05,0.013989260561998042
104.16.84.55,2.0,1.0,1.0,9.0,2.0,2.0,9.0,3.7416573867739413,0.08560893101651135,0.12391409999270926,3.8781073274896936,0.41759330766097347,1.368022204451289,0.04682767457825812,0.009073465781326083,0.15132793990897367,0.005711385125841588,4.5894681780848104e-11,0.04258809308805883,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,12.0,2.0,0.00045682960255824577,5.690081192716886e-06,9.718172983479106e-05,0.010786948625411146
104.17.19.11,1.0,0.0,1.0,92.0,2.0,1.0,92.0,0.0,0.15464487100869773,6.492330080434508,1.0756661301169755e-08,1.2040142624897614,1.5696118266725105,0.08459000257105542,0.47539331544483227,4.197365512465759e-10,0.01646719193993398,5.265765063622225e-11,0.11529010208564319,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.028822525521410798
104.197.43.56,1.0,0.0,1.0,56.0,2.0,1.0,56.0,0.0,0.15464487100869773,4.919438024208359,9.971752044309773e-09,1.0229726301439022,1.2413817107130958,0.08459000257105542,0.36022012489809646,3.891085436063154e-10,0.01399110224412477,4.164612123718712e-11,0.09176024602880625,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.022940061507201563
151.101.21.127,1.0,0.0,1.0,16.0,2.0,1.0,16.0,0.0,0.15464487100869773,1.905890311066504,7.991026442059354e-09,0.985125867082603,29807859023.486378,0.08459000257105542,0.13955660026938274,3.118184895665942e-10,0.013473475558916865,1.0,0.2475240157422347,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.061881003935558676
198.72.112.8,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.08560893101651135,0.5868267830212922,3.3546742203126674,0.7276612495725536,1.0,0.04682767457825812,0.04296970833523095,0.1309030142686291,0.00995215574870762,3.3548199460151577e-11,0.0461305105928748,2017-07-07 03:30:00,2017-07-07 03:40:00,6.0,0.0,10.0,0.002740977615349475,0.0,0.00048590864917395527,0.012339349214349558
199.167.65.25,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,0.08560893101651135,0.665369927795069,3.390190201135821,0.6239330860401298,1.3065129053875153,0.04682767457825812,0.04872093871582957,0.13228888623089205,0.008533475229979288,4.383115554720251e-11,0.047274194959758035,2017-07-07 03:30:00,2017-07-07 03:40:00,81.0,0.0,104.0,0.037003197807217905,0.0,0.005053449951409135,0.022332710679596267
199.59.88.234,2.0,1.0,1.0,21.0,2.0,2.0,21.0,6.164414002968978,0.08560893101651135,1.303776963499793,2.695566187043281,0.841839350779882,1.0563193171302163,0.04682767457825812,0.09546755103327731,0.10518390635609118,0.011513759100507013,3.54376111446956e-11,0.05179857822071424,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,0.0,4.0,0.0009136592051164915,0.0,0.00019436345966958212,0.01322665022137508
205.185.208.154,2.0,1.0,1.0,10.0,2.0,2.0,10.0,4.58257569495584,0.08560893101651135,0.23876490763093125,4.149858665464737,0.5807625888432295,1.0585580194727204,0.04682767457825812,0.017483282526348523,0.1619319708628797,0.007943036324368912,3.551271557741384e-11,0.046837192865473595,2017-07-07 03:30:00,2017-07-07 03:40:00,15.0,465.0,40.0,0.006852444038373686,0.00022049064621777932,0.001943634596695821,0.01396344053669022
207.178.0.70,2.0,1.0,1.0,10.0,2.0,2.0,10.0,3.0,0.08560893101651135,0.23876490763093125,3.0903423914681127,0.3752739772099176,0.9708015661270188,0.04682767457825812,0.017483282526348523,0.12058850058101786,0.005132587549253117,3.256864457665676e-11,0.038006409053489246,2017-07-07 03:30:00,2017-07-07 03:40:00,7.0,0.0,8.0,0.0031978072179077205,0.0,0.00038872691933916425,0.010398235797684034
208.81.1.244,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.0605598805600442,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559092e-10,0.014505179598837367,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.006303378429730187
34.192.66.131,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.4494897427831783,0.08560893101651135,0.360963016402925,4.008250383873634,0.5105302274964268,1.0,0.04682767457825812,0.026431096847323168,0.15640626264554094,0.006982474800536935,3.3548199460151577e-11,0.04732950178104147,2017-07-07 03:30:00,2017-07-07 03:40:00,9.0,155.0,18.0,0.004111466423024212,7.349688207259311e-05,0.0008746355685131195,0.01309727516366285
52.27.241.27,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,0.08560893101651135,0.665369927795069,2.714051849589129,0.3652250586506317,1.0067738197908043,0.04682767457825812,0.04872093871582957,0.10590523689046974,0.0049951494176131,3.37754489176006e-11,0.04128979992718919,2017-07-07 03:30:00,2017-07-07 03:40:00,5.0,0.0,5.0,0.0022841480127912287,0.0,0.00024295432458697764,0.010954225566141848
54.235.185.116,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.08560893101651135,0.5868267830212922,3.3546742203126674,0.7276612495725536,1.0,0.04682767457825812,0.04296970833523095,0.1309030142686291,0.00995215574870762,3.3548199460151577e-11,0.0461305105928748,2017-07-07 03:30:00,2017-07-07 03:40:00,8.0,175.0,14.0,0.003654636820465966,8.298035072712125e-05,0.0006802721088435374,0.012637099968227856
66.254.103.139,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.08560893101651135,0.6585052438794005,2.978279330156823,0.8155400650753653,541196101.146197,0.04682767457825812,0.04821828022408325,0.11621567879552396,0.011154066197298465,0.01815615474830898,0.048114370908694554,2017-07-07 03:30:00,2017-07-07 03:40:00,6.0,2357.0,9.0,0.002740977615349475,0.0011176267809361417,0.00043731778425655976,0.013102573272309181
93.184.216.172,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.08560893101651135,0.4802036577357381,3.8471795375769027,0.6054648896063002,1.0,0.04682767457825812,0.035162354056473,0.15012110411557913,0.008280887411931857,3.3548199460151577e-11,0.048078404039158064,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,31.0,2.0,0.00045682960255824577,1.4699376414518622e-05,9.718172983479106e-05,0.012161778686991405
93.93.53.199,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.08560893101651135,0.6585052438794005,2.978279330156823,0.8155400650753653,541196101.146197,0.04682767457825812,0.04821828022408325,0.11621567879552396,0.011154066197298465,0.01815615474830898,0.048114370908694554,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,12.0,2.0,0.0009136592051164915,5.690081192716886e-06,9.718172983479106e-05,0.012282725481209638
144.217.240.204,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.0605598805600442,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559092e-10,0.014505179598837367,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.006303378429730187
139.224.5.185,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.15464487100869773,0.2531140424922152,4.703251177649022e-09,1.0555309463282148,1.0,0.08459000257105542,0.018533981229427135,1.8352594487084174e-10,0.014436399329509332,3.3548199460151577e-11,0.02351207666941321,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.005878019167353302
220.181.7.190,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.15464487100869773,0.2531140424922152,4.703251177649022e-09,1.0555309463282148,1.0,0.08459000257105542,0.018533981229427135,1.8352594487084174e-10,0.014436399329509332,3.3548199460151577e-11,0.02351207666941321,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.005878019167353302
67.215.197.149,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.0605598805600442,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559092e-10,0.014505179598837367,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.006303378429730187
23.23.118.160,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,0.08560893101651135,0.665369927795069,2.714051849589129,0.3652250586506317,1.0067738197908043,0.04682767457825812,0.04872093871582957,0.10590523689046974,0.0049951494176131,3.37754489176006e-11,0.04128979992718919,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,6.0,1.0,0.00045682960255824577,2.845040596358443e-06,4.859086491739553e-05,0.010449516358815298
34.223.205.157,2.0,1.0,1.0,16.0,2.0,2.0,16.0,5.291502622129181,0.08560893101651135,0.8604261621759094,3.18651056965067,0.6923866382890825,12126952345.706717,0.04682767457825812,0.0630037045043315,0.12434108684545878,0.009469708145960539,0.40683741613752195,0.1300959180423062,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,12.0,2.0,0.00045682960255824577,5.690081192716886e-06,9.718172983479106e-05,0.032663904863972984
72.30.2.182,3.0,1.0,2.0,4.0,3.0,3.0,4.0,1.4142135623730951,0.03772465741989158,0.8276055020925289,2.9537814370254583,0.6138694242397977,4.092046409583539,0.020635206633922792,0.0606004498609567,0.11525974452485505,0.008395835456392255,1.372807891489057e-10,0.040978247322681516,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,37.0,2.0,0.00045682960255824577,1.7544417010877066e-05,9.718172983479106e-05,0.010387450768021358
74.125.192.155,2.0,1.0,1.0,8.0,2.0,2.0,8.0,3.872983346207417,0.08560893101651135,0.005850522217829384,4.2648329340238185,0.4488897066385879,1.0,0.04682767457825812,0.00042839768153492004,0.16641839110201456,0.0061394230860626064,3.3548199460151577e-11,0.04396277729628369,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,18.0,3.0,0.00045682960255824577,8.53512178907533e-06,0.0001457725947521866,0.011143478653845799
23.15.4.11,5.0,3.0,2.0,36.0,4.0,5.0,36.0,5.744562646538028,0.15792899609134545,0.6069223722863494,0.9277994018187374,0.5619376989351273,1.0451230211632354,0.08638640323648204,0.04444118447525705,0.0362037355518188,0.007685570042595958,3.506199557438044e-11,0.034943378668243166,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,6.0,3.0,0.0013704888076747374,2.845040596358443e-06,0.0001457725947521866,0.009115621277816613
23.15.4.19,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.0605598805600442,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559092e-10,0.014505179598837367,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,1.0,0.00045682960255824577,0.0,4.859086491739553e-05,0.0064297335465990976
23.15.4.9,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,0.08560893101651135,0.9538851751336419,2.438589461082087,0.4290348275885536,1.0,0.04682767457825812,0.0698471319760913,0.0951563967333927,0.0058678697378614095,3.3548199460151577e-11,0.043539814611830346,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,0.0,2.0,0.0009136592051164915,0.0,9.718172983479106e-05,0.011137663886695407
23.194.101.148,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.0605598805600442,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559092e-10,0.014505179598837367,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,4.0,31.0,5.0,0.001827318410232983,1.4699376414518622e-05,0.00024295432458697764,0.0068246214575388075
23.199.203.113,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.15464487100869773,0.2531140424922152,4.703251177649022e-09,1.0555309463282148,1.0,0.08459000257105542,0.018533981229427135,1.8352594487084174e-10,0.014436399329509332,3.3548199460151577e-11,0.02351207666941321,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,31.0,2.0,0.00045682960255824577,1.4699376414518622e-05,9.718172983479106e-05,0.006020196844555191
23.63.226.51,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.0605598805600442,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559092e-10,0.014505179598837367,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,6.0,1.0,0.00045682960255824577,2.845040596358443e-06,4.859086491739553e-05,0.006430444806748187
52.84.143.12,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.0605598805600442,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559092e-10,0.014505179598837367,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,1.0,0.00045682960255824577,0.0,4.859086491739553e-05,0.0064297335465990976
52.84.145.177,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.0605598805600442,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559092e-10,0.014505179598837367,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,1.0,0.00045682960255824577,0.0,4.859086491739553e-05,0.0064297335465990976
8.6.0.1,1.0,1.0,0.0,143.0,2.0,1.0,143.0,0.0,0.15464487100869773,8.070538021222356,1.1454008715319086e-08,1.4604899083130616,1.7542016220851668,0.08459000257105542,0.5909557554528554,4.469478011354171e-10,0.01997498567566369,5.885030591103461e-11,0.13910414884107453,2017-07-07 03:30:00,2017-07-07 03:40:00,4.0,0.0,648.0,0.001827318410232983,0.0,0.0314868804664723,0.04310458692944495
8.0.6.4,1.0,0.0,1.0,143.0,2.0,1.0,143.0,0.0,0.15464487100869773,8.070538021222356,1.1454008715319086e-08,1.4604899083130616,1.7542016220851668,0.08459000257105542,0.5909557554528554,4.469478011354171e-10,0.01997498567566369,5.885030591103461e-11,0.13910414884107453,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.03477603721026863
104.20.16.99,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.08560893101651135,0.11505396081655703,4.015824936504869,0.35790243933138816,1.0,0.04682767457825812,0.008424692400110111,0.15670182987682715,0.004894998629047107,3.3548199460151577e-11,0.04336983910355814,2017-07-07 03:30:00,2017-07-07 03:40:00,5.0,60.0,10.0,0.0022841480127912287,2.8450405963584428e-05,0.00048590864917395527,0.011542086542871727
104.97.83.106,2.0,1.0,1.0,8.0,2.0,2.0,8.0,3.872983346207417,0.08560893101651135,0.005850522217829384,4.2648329340238185,0.4488897066385879,1.0,0.04682767457825812,0.00042839768153492004,0.16641839110201456,0.0061394230860626064,3.3548199460151577e-11,0.04396277729628369,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,31.0,3.0,0.00045682960255824577,1.4699376414518622e-05,0.0001457725947521866,0.01114501971750216
118.218.219.181,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.08560893101651135,0.6585052438794005,2.978279330156823,0.8155400650753653,541196101.146197,0.04682767457825812,0.04821828022408325,0.11621567879552396,0.011154066197298465,0.01815615474830898,0.048114370908694554,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,6.0,1.0,0.00045682960255824577,2.845040596358443e-06,4.859086491739553e-05,0.012155659104191639
121.78.188.93,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.08560893101651135,0.5868267830212922,3.3546742203126674,0.7276612495725536,1.0,0.04682767457825812,0.04296970833523095,0.1309030142686291,0.00995215574870762,3.3548199460151577e-11,0.0461305105928748,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,59.0,2.0,0.00045682960255824577,2.797623253085802e-05,9.718172983479106e-05,0.011678124539449672
172.217.9.238,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.08560893101651135,0.11505396081655703,4.015824936504869,0.35790243933138816,1.0,0.04682767457825812,0.008424692400110111,0.15670182987682715,0.004894998629047107,3.3548199460151577e-11,0.04336983910355814,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,2.0,0.00045682960255824577,0.0,9.718172983479106e-05,0.010980962608987795
104.20.1.134,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.08560893101651135,0.11505396081655703,4.015824936504869,0.35790243933138816,1.0,0.04682767457825812,0.008424692400110111,0.15670182987682715,0.004894998629047107,3.3548199460151577e-11,0.04336983910355814,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,12.0,2.0,0.00045682960255824577,5.690081192716886e-06,9.718172983479106e-05,0.010982385129285973
23.23.140.176,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.0605598805600442,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559092e-10,0.014505179598837367,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.006303378429730187
34.197.140.6,2.0,1.0,1.0,7.0,2.0,2.0,7.0,3.1622776601683795,0.08560893101651135,0.11505396081655703,4.015824936504869,0.35790243933138816,1.0,0.04682767457825812,0.008424692400110111,0.15670182987682715,0.004894998629047107,3.3548199460151577e-11,0.04336983910355814,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,0.0,2.0,0.00045682960255824577,0.0,9.718172983479106e-05,0.010980962608987795
159.203.8.72,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.15464487100869773,0.3683552732135498,3.607326089512245e-09,1.0605598805600442,1.0,0.08459000257105542,0.02697238625040099,1.4076176330559092e-10,0.014505179598837367,3.3548199460151577e-11,0.02521351371892075,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.006303378429730187
99.224.25.39,2.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,0.16355993744407082,0.6585052438794005,4.703251177649022e-09,0.9467680552272885,1.1480953682621298,0.08946650114336777,0.04821828022408325,1.8352594487084174e-10,0.012948859306522004,3.851653241373411e-11,0.0301267281792031,2017-07-07 03:30:00,2017-07-07 03:40:00,,,,0.0,0.0,0.0,0.007531682044800775
23.21.83.14,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,0.08560893101651135,0.7643027851633525,2.62107744313338,0.387419702269997,5042931954.78721,0.04682767457825812,0.05596518207500137,0.10227727505107544,0.0052987035098733875,0.16918128708317343,0.07591002445947634,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,6.0,1.0,0.00045682960255824577,2.845040596358443e-06,4.859086491739553e-05,0.019104572491887083
157.240.2.20,2.0,1.0,1.0,6.0,2.0,2.0,6.0,2.23606797749979,0.08560893101651135,0.23793820512240924,3.416484739854992,0.5481893400129206,4599988767.06695,0.04682767457825812,0.017422748197141014,0.13331492755445815,0.007497535006563313,0.15432134067201878,0.07187684520168787,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,89.0,4.0,0.0009136592051164915,4.220143551265023e-05,0.00019436345966958212,0.018256767325496647
23.208.30.80,2.0,1.0,1.0,17.0,2.0,2.0,17.0,6.48074069840786,0.08560893101651135,0.9538851751336419,3.4707601893151305,0.9252259014628044,1.7451075534741236,0.04682767457825812,0.0698471319760913,0.13543281426074302,0.012654229257783402,5.854521628336703e-11,0.05295237002628421,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,43.0,3.0,0.00045682960255824577,2.038945760723551e-05,0.0001457725947521866,0.013393840420300469
104.16.67.157,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,0.08560893101651135,1.9113732676848398,1.9839044552852785,1.0384394144515452,1.0940323815163409,0.04682767457825812,0.1399580833876065,0.07741409632128177,0.01420264002554676,3.670281655097485e-11,0.055680498869879205,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,18.0,3.0,0.0009136592051164915,8.53512178907533e-06,0.0001457725947521866,0.01418711644788424
104.193.82.52,2.0,1.0,1.0,10.0,2.0,2.0,10.0,4.0,0.08560893101651135,0.23876490763093125,3.788857550214621,0.46423736721135955,0.985475184263634,0.04682767457825812,0.017483282526348523,0.14784531712629945,0.006349331623157645,3.306091804470602e-11,0.04370112117742493,2017-07-07 03:30:00,2017-07-07 03:40:00,1.0,12.0,2.0,0.00045682960255824577,5.690081192716886e-06,9.718172983479106e-05,0.01106520564775267
104.193.82.53,2.0,1.0,1.0,10.0,2.0,2.0,10.0,4.0,0.08560893101651135,0.23876490763093125,3.788857550214621,0.46423736721135955,0.985475184263634,0.04682767457825812,0.017483282526348523,0.14784531712629945,0.006349331623157645,3.306091804470602e-11,0.04370112117742493,2017-07-07 03:30:00,2017-07-07 03:40:00,2.0,24.0,4.0,0.0009136592051164915,1.1380162385433772e-05,0.00019436345966958212,0.01120513100114911
104.97.135.177,2.0,1.0,1.0,31.0,2.0,2.0,31.0,9.16515138991168,0.08560893101651135,2.0480225463576343,2.1459369492933345,1.3917494196283067,1.1152618566894978,0.04682767457825812,0.14996406780869695,0.08373677938442023,0.01903482835653364,3.741502721851826e-11,0.059912670033064795,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,86.0,6.0,0.0013704888076747374,4.077891521447102e-05,0.0002915451895043732,0.015403870736364594
104.97.73.166,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.4142135623730951,0.08560893101651135,0.5868267830212922,3.3546742203126674,0.7276612495725536,1.0,0.04682767457825812,0.04296970833523095,0.1309030142686291,0.00995215574870762,3.3548199460151577e-11,0.0461305105928748,2017-07-07 03:30:00,2017-07-07 03:40:00,3.0,31.0,4.0,0.0013704888076747374,1.4699376414518622e-05,0.00019436345966958212,0.011927515559158408
